0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,191,31,116,61,79,91,130,121,297,151,418,181,216,211,114,241,110
2,7,32,105,62,383,92,371,122,448,152,490,182,112,212,328,242,99
3,134,33,710,63,118,93,147,123,187,153,586,183,98,213,50,243,208
4,154,34,380,64,69,94,52,124,478,154,300,184,267,214,28,244,120
5,299,35,131,65,38,95,57,125,365,155,453,185,81,215,274,245,378
6,66,36,174,66,345,96,65,126,391,156,88,186,51,216,148,246,250
7,68,37,518,67,147,97,75,127,255,157,43,187,184,217,68,247,118
8,118,38,58,68,50,98,219,128,47,158,85,188,68,218,166,248,304
9,58,39,332,69,34,99,211,129,330,159,47,189,233,219,37,249,615
10,251,40,551,70,156,100,123,130,39,160,563,190,27,220,136,,
11,67,41,12,71,232,101,160,131,305,161,157,191,386,221,47,,
12,270,42,470,72,23,102,533,132,345,162,582,192,109,222,153,,
13,276,43,92,73,516,103,223,133,227,163,38,193,113,223,40,,
14,336,44,60,74,392,104,104,134,178,164,459,194,433,224,59,,
15,474,45,50,75,96,105,90,135,176,165,221,195,30,225,93,,
16,388,46,159,76,180,106,117,136,42,166,373,196,466,226,138,,
17,70,47,43,77,54,107,196,137,192,167,334,197,154,227,34,,
18,142,48,378,78,73,108,135,138,348,168,88,198,186,228,98,,
19,65,49,91,79,206,109,74,139,109,169,68,199,155,229,186,,
20,671,50,92,80,58,110,43,140,284,170,96,200,15,230,384,,
21,120,51,88,81,78,111,39,141,247,171,92,201,68,231,37,,
22,144,52,133,82,72,112,62,142,40,172,139,202,104,232,299,,
23,89,53,385,83,41,113,40,143,235,173,67,203,184,233,94,,
24,199,54,178,84,388,114,104,144,99,174,371,204,166,234,124,,
25,45,55,219,85,321,115,160,145,161,175,254,205,672,235,176,,
26,6,56,452,86,327,116,405,146,15,176,116,206,78,236,47,,
27,423,57,122,87,344,117,416,147,45,177,225,207,85,237,273,,
28,229,58,41,88,111,118,49,148,158,178,534,208,180,238,29,,
29,72,59,478,89,134,119,66,149,68,179,370,209,56,239,120,,
30,186,60,42,90,122,120,69,150,111,180,484,210,46,240,123,,
