0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,235,31,229,61,266,91,119,121,241,151,257,181,110,211,565,241,537,271,40,,,,,,,,
2,87,32,365,62,489,92,87,122,223,152,86,182,526,212,300,242,39,272,20,,,,,,,,
3,282,33,166,63,542,93,299,123,360,153,307,183,205,213,87,243,346,273,80,,,,,,,,
4,54,34,32,64,124,94,292,124,60,154,100,184,132,214,332,244,204,274,128,,,,,,,,
5,635,35,485,65,123,95,89,125,494,155,60,185,100,215,155,245,86,275,20,,,,,,,,
6,74,36,285,66,414,96,133,126,232,156,173,186,214,216,115,246,308,276,162,,,,,,,,
7,22,37,615,67,300,97,365,127,29,157,96,187,177,217,300,247,176,277,175,,,,,,,,
8,100,38,34,68,137,98,151,128,192,158,85,188,380,218,100,248,171,278,134,,,,,,,,
9,28,39,332,69,35,99,89,129,118,159,184,189,439,219,44,249,197,279,368,,,,,,,,
10,245,40,148,70,60,100,103,130,511,160,293,190,336,220,160,250,238,280,153,,,,,,,,
11,426,41,336,71,95,101,112,131,128,161,175,191,340,221,70,251,89,281,307,,,,,,,,
12,116,42,147,72,269,102,124,132,300,162,474,192,174,222,284,252,306,282,45,,,,,,,,
13,75,43,230,73,73,103,59,133,525,163,159,193,626,223,515,253,446,283,179,,,,,,,,
14,146,44,164,74,427,104,363,134,599,164,73,194,243,224,591,254,644,284,252,,,,,,,,
15,167,45,504,75,289,105,200,135,439,165,61,195,127,225,163,255,36,285,236,,,,,,,,
16,392,46,146,76,95,106,248,136,43,166,76,196,270,226,374,256,115,286,128,,,,,,,,
17,122,47,175,77,104,107,26,137,159,167,208,197,70,227,432,257,219,287,288,,,,,,,,
18,535,48,137,78,99,108,94,138,64,168,213,198,56,228,458,258,119,288,317,,,,,,,,
19,136,49,113,79,111,109,181,139,122,169,199,199,158,229,62,259,66,289,256,,,,,,,,
20,47,50,75,80,226,110,227,140,224,170,141,200,463,230,309,260,165,290,126,,,,,,,,
21,396,51,283,81,128,111,199,141,186,171,176,201,398,231,191,261,120,291,447,,,,,,,,
22,149,52,287,82,5,112,142,142,104,172,535,202,336,232,57,262,318,292,69,,,,,,,,
23,346,53,540,83,112,113,70,143,61,173,135,203,71,233,291,263,149,293,44,,,,,,,,
24,357,54,106,84,193,114,205,144,563,174,466,204,150,234,444,264,484,294,173,,,,,,,,
25,396,55,121,85,610,115,159,145,159,175,194,205,283,235,94,265,184,295,253,,,,,,,,
26,294,56,337,86,31,116,517,146,139,176,122,206,386,236,198,266,320,296,124,,,,,,,,
27,169,57,179,87,39,117,388,147,459,177,431,207,154,237,131,267,252,297,373,,,,,,,,
28,123,58,292,88,162,118,106,148,104,178,97,208,96,238,251,268,92,298,327,,,,,,,,
29,450,59,611,89,174,119,82,149,135,179,258,209,398,239,38,269,57,299,88,,,,,,,,
30,93,60,26,90,389,120,99,150,168,180,176,210,200,240,168,270,242,300,162,,,,,,,,
Centre:,240101,TR,DAV,PUBLIC,SR,SEC,SCHOOL,"KANGOO,",VPO,KANGOO,TEHSIL,NADAUN,DISTT,HAMIRPUR,KANGOO,NEAR,"PHC,",HAMIRPUR,"(HP),",HIMACHAL,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,327,331,529,361,281,391,112,421,302,451,264,481,45,511,214,541,85,571,304,,,,,,,,
302,78,332,517,362,76,392,573,422,11,452,75,482,406,512,58,542,467,572,43,,,,,,,,
303,237,333,330,363,320,393,185,423,467,453,179,483,103,513,78,543,66,573,100,,,,,,,,
304,125,334,280,364,90,394,345,424,123,454,185,484,76,514,-15,544,184,574,357,,,,,,,,
305,361,335,68,365,83,395,616,425,155,455,140,485,176,515,64,545,468,575,132,,,,,,,,
306,626,336,69,366,208,396,129,426,93,456,457,486,118,516,167,546,348,576,242,,,,,,,,
307,183,337,407,367,6,397,130,427,315,457,509,487,164,517,399,547,41,577,124,,,,,,,,
308,192,338,163,368,389,398,312,428,350,458,286,488,57,518,245,548,226,578,42,,,,,,,,
309,75,339,407,369,405,399,196,429,23,459,568,489,486,519,83,549,24,579,154,,,,,,,,
310,150,340,200,370,159,400,563,430,106,460,498,490,152,520,251,550,524,580,111,,,,,,,,
311,388,341,461,371,95,401,214,431,227,461,101,491,364,521,74,551,148,581,211,,,,,,,,
312,108,342,555,372,532,402,84,432,103,462,177,492,277,522,98,552,233,582,58,,,,,,,,
313,197,343,75,373,100,403,131,433,300,463,42,493,194,523,365,553,337,583,239,,,,,,,,
314,78,344,55,374,7,404,211,434,85,464,242,494,452,524,128,554,517,584,120,,,,,,,,
315,411,345,396,375,210,405,362,435,70,465,134,495,184,525,230,555,68,585,189,,,,,,,,
316,135,346,261,376,427,406,280,436,432,466,101,496,-7,526,145,556,-12,586,123,,,,,,,,
317,358,347,175,377,449,407,314,437,60,467,531,497,274,527,338,557,194,587,68,,,,,,,,
318,115,348,45,378,97,408,76,438,140,468,172,498,135,528,90,558,272,588,268,,,,,,,,
319,359,349,45,379,338,409,302,439,57,469,84,499,-10,529,251,559,245,589,131,,,,,,,,
320,308,350,94,380,296,410,255,440,203,470,36,500,116,530,607,560,153,590,4,,,,,,,,
321,141,351,290,381,116,411,58,441,382,471,122,501,590,531,307,561,262,591,114,,,,,,,,
322,333,352,565,382,72,412,573,442,167,472,356,502,191,532,617,562,99,592,126,,,,,,,,
323,64,353,134,383,181,413,592,443,80,473,129,503,52,533,470,563,30,593,187,,,,,,,,
324,305,354,339,384,182,414,22,444,80,474,28,504,340,534,223,564,60,594,15,,,,,,,,
325,346,355,220,385,392,415,74,445,75,475,441,505,203,535,195,565,115,595,316,,,,,,,,
326,399,356,54,386,168,416,165,446,471,476,59,506,424,536,149,566,311,596,79,,,,,,,,
327,522,357,283,387,202,417,239,447,212,477,10,507,235,537,155,567,37,597,254,,,,,,,,
328,591,358,237,388,476,418,87,448,373,478,220,508,259,538,147,568,92,598,257,,,,,,,,
329,283,359,671,389,123,419,119,449,389,479,258,509,81,539,209,569,131,599,63,,,,,,,,
330,405,360,270,390,515,420,76,450,91,480,290,510,93,540,150,570,416,600,164,,,,,,,,
Centre:,240101,TR,DAV,PUBLIC,SR,SEC,SCHOOL,"KANGOO,",VPO,KANGOO,TEHSIL,NADAUN,DISTT,HAMIRPUR,KANGOO,NEAR,"PHC,",HAMIRPUR,"(HP),",HIMACHAL,PRADESH,NEET,(UG),2024,Page,No.,3
