0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
"PUMP,","BHOPAL,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,68,31,71,61,220,91,199,121,5,151,612,181,265,211,73,241,20,271,593,,,
2,443,32,33,62,22,92,100,122,31,152,66,182,213,212,60,242,43,272,72,,,
3,40,33,179,63,336,93,95,123,50,153,100,183,546,213,10,243,148,273,259,,,
4,137,34,79,64,66,94,66,124,76,154,80,184,53,214,464,244,230,274,365,,,
5,199,35,81,65,164,95,40,125,96,155,8,185,131,215,85,245,24,275,507,,,
6,251,36,73,66,26,96,231,126,160,156,113,186,160,216,60,246,79,276,6,,,
7,437,37,139,67,76,97,350,127,100,157,451,187,163,217,60,247,185,277,155,,,
8,100,38,133,68,493,98,147,128,200,158,511,188,-10,218,30,248,21,278,42,,,
9,102,39,62,69,60,99,215,129,50,159,67,189,132,219,78,249,485,279,50,,,
10,130,40,21,70,67,100,110,130,60,160,472,190,75,220,33,250,155,280,50,,,
11,75,41,14,71,156,101,55,131,119,161,115,191,60,221,101,251,68,281,11,,,
12,137,42,443,72,173,102,101,132,75,162,55,192,480,222,75,252,128,282,477,,,
13,103,43,424,73,125,103,597,133,124,163,77,193,69,223,70,253,85,283,249,,,
14,57,44,45,74,204,104,75,134,252,164,95,194,20,224,159,254,71,284,294,,,
15,92,45,65,75,40,105,47,135,41,165,237,195,103,225,17,255,68,285,24,,,
16,70,46,325,76,137,106,496,136,77,166,68,196,156,226,295,256,313,286,71,,,
17,314,47,64,77,11,107,246,137,100,167,23,197,590,227,25,257,169,287,90,,,
18,50,48,75,78,67,108,70,138,80,168,46,198,75,228,59,258,400,288,214,,,
19,203,49,40,79,469,109,65,139,62,169,110,199,245,229,135,259,68,289,75,,,
20,154,50,92,80,95,110,85,140,110,170,100,200,297,230,107,260,322,290,587,,,
21,458,51,480,81,45,111,120,141,86,171,91,201,26,231,170,261,102,291,34,,,
22,11,52,109,82,52,112,3,142,146,172,180,202,0,232,85,262,63,292,35,,,
23,188,53,142,83,297,113,126,143,107,173,55,203,40,233,104,263,80,293,70,,,
24,76,54,101,84,70,114,150,144,169,174,103,204,110,234,61,264,95,294,251,,,
25,109,55,537,85,114,115,91,145,211,175,96,205,244,235,75,265,10,295,158,,,
26,58,56,171,86,179,116,25,146,50,176,52,206,68,236,155,266,31,296,50,,,
27,2,57,45,87,24,117,153,147,97,177,132,207,89,237,349,267,283,297,63,,,
28,42,58,41,88,297,118,85,148,55,178,53,208,77,238,40,268,324,298,70,,,
29,57,59,35,89,231,119,100,149,59,179,100,209,20,239,100,269,102,299,40,,,
30,72,60,35,90,48,120,85,150,60,180,410,210,94,240,60,270,469,300,213,,,
Centre:,300119,MAHARISHI,CENTRE,FOR,EDUCATIONAL,EXECLLENCE,LAMBAKHEDA,KAROND,"BHOPAL,",LAMBHAKHEDA,BERASIA,ROAD,OPPOSITE,NEW,STAR,PETROL,NEET,(UG),2024,Page,No.,2
"PUMP,","BHOPAL,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,115,331,58,361,50,391,43,421,162,451,178,,,,,,,,,,,
302,19,332,317,362,90,392,90,422,419,452,278,,,,,,,,,,,
303,520,333,20,363,5,393,89,423,83,453,214,,,,,,,,,,,
304,115,334,65,364,94,394,48,424,121,454,522,,,,,,,,,,,
305,80,335,96,365,100,395,204,425,224,455,504,,,,,,,,,,,
306,373,336,198,366,356,396,705,426,180,456,427,,,,,,,,,,,
307,198,337,575,367,320,397,130,427,68,457,113,,,,,,,,,,,
308,561,338,313,368,41,398,133,428,35,458,55,,,,,,,,,,,
309,51,339,92,369,45,399,103,429,142,459,279,,,,,,,,,,,
310,89,340,113,370,54,400,83,430,90,460,80,,,,,,,,,,,
311,36,341,25,371,387,401,32,431,228,461,100,,,,,,,,,,,
312,75,342,151,372,85,402,15,432,69,462,318,,,,,,,,,,,
313,64,343,42,373,43,403,86,433,136,463,49,,,,,,,,,,,
314,47,344,40,374,-5,404,50,434,113,464,119,,,,,,,,,,,
315,29,345,69,375,194,405,116,435,66,465,371,,,,,,,,,,,
316,239,346,70,376,597,406,106,436,130,466,356,,,,,,,,,,,
317,74,347,65,377,67,407,120,437,231,467,335,,,,,,,,,,,
318,305,348,438,378,110,408,95,438,121,468,483,,,,,,,,,,,
319,160,349,215,379,20,409,104,439,100,469,60,,,,,,,,,,,
320,188,350,135,380,50,410,164,440,35,470,69,,,,,,,,,,,
321,74,351,50,381,627,411,333,441,244,471,115,,,,,,,,,,,
322,131,352,233,382,21,412,504,442,109,472,50,,,,,,,,,,,
323,65,353,275,383,226,413,31,443,115,473,636,,,,,,,,,,,
324,85,354,91,384,47,414,96,444,96,,,,,,,,,,,,,
325,161,355,430,385,256,415,45,445,91,,,,,,,,,,,,,
326,57,356,5,386,298,416,99,446,119,,,,,,,,,,,,,
327,46,357,69,387,39,417,117,447,101,,,,,,,,,,,,,
328,222,358,55,388,92,418,124,448,86,,,,,,,,,,,,,
329,521,359,24,389,100,419,195,449,29,,,,,,,,,,,,,
330,131,360,120,390,80,420,11,450,126,,,,,,,,,,,,,
