0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,106,31,68,61,25,91,104,121,110,151,363,181,465,211,153
2,92,32,424,62,139,92,181,122,329,152,106,182,244,212,69
3,598,33,286,63,40,93,569,123,55,153,93,183,95,213,257
4,24,34,464,64,243,94,273,124,135,154,214,184,240,214,229
5,82,35,314,65,283,95,459,125,535,155,219,185,38,215,128
6,300,36,478,66,41,96,310,126,348,156,220,186,266,216,566
7,61,37,85,67,137,97,36,127,165,157,217,187,65,217,537
8,255,38,262,68,330,98,165,128,170,158,192,188,353,218,252
9,480,39,294,69,247,99,84,129,239,159,516,189,276,219,52
10,206,40,362,70,214,100,86,130,504,160,144,190,98,220,288
11,114,41,239,71,71,101,137,131,431,161,46,191,331,221,224
12,530,42,90,72,438,102,601,132,680,162,-30,192,129,222,532
13,418,43,489,73,221,103,560,133,285,163,282,193,-10,223,304
14,695,44,72,74,70,104,50,134,149,164,139,194,87,224,86
15,34,45,612,75,90,105,288,135,296,165,115,195,17,225,87
16,525,46,172,76,165,106,373,136,63,166,181,196,35,226,131
17,87,47,108,77,154,107,409,137,217,167,149,197,21,227,152
18,59,48,45,78,466,108,479,138,303,168,107,198,151,228,529
19,357,49,95,79,65,109,35,139,131,169,272,199,208,229,60
20,138,50,460,80,40,110,100,140,247,170,218,200,304,230,177
21,83,51,109,81,63,111,332,141,75,171,188,201,225,231,363
22,244,52,582,82,69,112,273,142,112,172,86,202,195,232,505
23,458,53,118,83,175,113,342,143,556,173,126,203,203,233,105
24,456,54,143,84,55,114,51,144,109,174,97,204,188,234,359
25,72,55,459,85,82,115,498,145,352,175,650,205,59,235,305
26,49,56,581,86,364,116,193,146,91,176,40,206,242,236,644
27,346,57,82,87,101,117,108,147,258,177,359,207,105,237,226
28,146,58,106,88,62,118,258,148,95,178,146,208,390,238,102
29,54,59,297,89,37,119,100,149,151,179,240,209,42,,
30,34,60,125,90,211,120,425,150,50,180,185,210,675,,
