0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,78,31,53,61,152,91,120,121,35,151,198,181,188,211,90,241,80
2,91,32,51,62,216,92,130,122,30,152,86,182,149,212,579,242,131
3,100,33,151,63,54,93,57,123,600,153,152,183,54,213,186,243,223
4,235,34,74,64,70,94,48,124,184,154,207,184,281,214,656,244,59
5,15,35,225,65,171,95,170,125,611,155,596,185,105,215,594,245,93
6,170,36,540,66,104,96,73,126,285,156,227,186,206,216,59,246,115
7,141,37,211,67,62,97,161,127,115,157,217,187,60,217,39,247,114
8,71,38,113,68,342,98,22,128,180,158,40,188,208,218,49,248,43
9,392,39,407,69,146,99,122,129,145,159,236,189,93,219,48,249,68
10,40,40,130,70,51,100,201,130,284,160,150,190,16,220,61,250,525
11,79,41,24,71,93,101,72,131,386,161,110,191,359,221,195,251,57
12,1,42,23,72,107,102,79,132,651,162,196,192,308,222,65,252,21
13,149,43,125,73,36,103,306,133,132,163,24,193,113,223,65,253,107
14,61,44,105,74,113,104,49,134,6,164,262,194,88,224,295,254,40
15,133,45,47,75,72,105,334,135,470,165,80,195,270,225,44,255,142
16,111,46,70,76,298,106,177,136,148,166,45,196,196,226,139,256,692
17,482,47,156,77,404,107,0,137,155,167,209,197,53,227,347,257,277
18,248,48,87,78,232,108,281,138,70,168,118,198,204,228,204,258,363
19,575,49,156,79,30,109,128,139,65,169,-5,199,369,229,84,259,37
20,57,50,27,80,261,110,89,140,205,170,38,200,249,230,88,260,155
21,174,51,64,81,45,111,87,141,212,171,230,201,69,231,495,,
22,267,52,58,82,22,112,154,142,45,172,164,202,-25,232,223,,
23,68,53,87,83,55,113,288,143,72,173,52,203,276,233,97,,
24,110,54,125,84,64,114,224,144,177,174,64,204,37,234,170,,
25,62,55,67,85,170,115,389,145,171,175,101,205,149,235,21,,
26,296,56,41,86,369,116,391,146,165,176,138,206,111,236,257,,
27,11,57,129,87,157,117,231,147,294,177,188,207,102,237,271,,
28,270,58,81,88,103,118,215,148,33,178,0,208,250,238,111,,
29,168,59,32,89,56,119,383,149,45,179,203,209,111,239,26,,
30,375,60,116,90,52,120,582,150,58,180,314,210,78,240,100,,
