0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,124,31,60,61,86,91,175,121,265,151,27,181,156,211,101,241,70
2,457,32,153,62,40,92,-11,122,70,152,44,182,219,212,54,242,15
3,198,33,65,63,114,93,-2,123,664,153,-13,183,47,213,95,243,119
4,61,34,122,64,141,94,45,124,90,154,235,184,70,214,100,244,524
5,110,35,191,65,58,95,188,125,100,155,331,185,98,215,422,245,70
6,165,36,402,66,70,96,380,126,587,156,88,186,65,216,383,246,382
7,131,37,99,67,143,97,310,127,66,157,259,187,160,217,107,247,167
8,62,38,206,68,55,98,266,128,263,158,105,188,63,218,30,248,178
9,255,39,179,69,85,99,140,129,101,159,120,189,103,219,107,249,317
10,367,40,162,70,117,100,121,130,65,160,83,190,98,220,242,250,438
11,172,41,141,71,110,101,673,131,56,161,185,191,255,221,599,251,20
12,646,42,45,72,54,102,45,132,438,162,85,192,622,222,103,252,406
13,339,43,56,73,468,103,33,133,75,163,83,193,241,223,134,253,160
14,95,44,49,74,100,104,457,134,194,164,203,194,165,224,163,254,543
15,180,45,139,75,18,105,71,135,102,165,163,195,73,225,102,255,35
16,25,46,100,76,107,106,254,136,95,166,30,196,44,226,20,256,431
17,50,47,239,77,132,107,56,137,50,167,56,197,77,227,65,257,378
18,61,48,396,78,120,108,59,138,110,168,81,198,11,228,174,258,408
19,221,49,119,79,155,109,109,139,170,169,22,199,57,229,75,259,106
20,51,50,442,80,371,110,495,140,75,170,50,200,150,230,241,260,128
21,21,51,80,81,163,111,95,141,100,171,154,201,75,231,314,261,116
22,672,52,630,82,423,112,199,142,175,172,169,202,85,232,17,262,131
23,190,53,209,83,17,113,180,143,171,173,98,203,569,233,35,263,55
24,70,54,70,84,182,114,156,144,523,174,199,204,214,234,194,264,590
25,150,55,128,85,508,115,95,145,117,175,70,205,290,235,459,265,52
26,79,56,75,86,291,116,372,146,71,176,87,206,103,236,105,266,54
27,20,57,75,87,72,117,296,147,67,177,145,207,163,237,129,267,15
28,37,58,187,88,82,118,48,148,165,178,26,208,8,238,55,,
29,392,59,101,89,175,119,73,149,213,179,50,209,125,239,282,,
30,46,60,102,90,112,120,50,150,65,180,86,210,235,240,98,,
