0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,90,31,91,61,70,91,235,121,100,151,68,181,114,211,20,241,58
2,152,32,103,62,215,92,42,122,58,152,69,182,194,212,55,242,56
3,120,33,37,63,24,93,64,123,59,153,64,183,83,213,57,243,115
4,151,34,78,64,85,94,61,124,50,154,70,184,67,214,58,244,15
5,81,35,304,65,65,95,25,125,200,155,46,185,95,215,74,245,33
6,-1,36,81,66,56,96,59,126,78,156,204,186,83,216,35,246,80
7,226,37,40,67,250,97,154,127,-9,157,274,187,317,217,65,247,56
8,29,38,-5,68,92,98,66,128,98,158,497,188,60,218,130,248,525
9,70,39,-4,69,11,99,33,129,70,159,139,189,27,219,164,249,56
10,65,40,85,70,101,100,27,130,95,160,88,190,133,220,85,250,30
11,11,41,82,71,60,101,10,131,120,161,101,191,32,221,117,251,115
12,59,42,183,72,137,102,97,132,30,162,108,192,58,222,58,252,488
13,17,43,71,73,-13,103,64,133,64,163,83,193,122,223,10,253,110
14,445,44,629,74,82,104,284,134,227,164,48,194,38,224,40,254,51
15,251,45,57,75,21,105,40,135,83,165,325,195,3,225,29,255,48
16,95,46,241,76,92,106,23,136,90,166,250,196,163,226,35,256,28
17,172,47,42,77,28,107,200,137,43,167,26,197,145,227,190,257,257
18,24,48,45,78,40,108,52,138,66,168,154,198,421,228,49,258,421
19,179,49,68,79,115,109,35,139,40,169,125,199,90,229,25,259,50
20,34,50,48,80,66,110,81,140,9,170,206,200,61,230,75,260,177
21,39,51,130,81,65,111,214,141,95,171,8,201,40,231,80,261,87
22,408,52,21,82,137,112,-11,142,40,172,77,202,25,232,92,262,50
23,125,53,55,83,73,113,25,143,185,173,171,203,76,233,50,,
24,260,54,33,84,129,114,40,144,122,174,59,204,26,234,46,,
25,50,55,45,85,105,115,21,145,102,175,37,205,585,235,59,,
26,101,56,42,86,400,116,50,146,97,176,80,206,457,236,115,,
27,97,57,67,87,-5,117,43,147,49,177,79,207,26,237,385,,
28,40,58,3,88,61,118,94,148,121,178,80,208,100,238,600,,
29,254,59,38,89,122,119,84,149,32,179,31,209,119,239,79,,
30,100,60,124,90,50,120,70,150,35,180,160,210,85,240,102,,
