0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
MEDCHAL-,"MALKAJGIRI,TELANGANA,","MEDCHAL,",TELANGANA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,691,31,153,61,156,91,152,121,466,151,249,181,442,211,185,241,123,271,535,,,
2,363,32,489,62,183,92,202,122,184,152,202,182,333,212,53,242,527,272,131,,,
3,231,33,138,63,132,93,213,123,453,153,468,183,412,213,259,243,155,273,486,,,
4,209,34,119,64,444,94,98,124,121,154,614,184,375,214,260,244,241,274,545,,,
5,517,35,488,65,414,95,38,125,441,155,272,185,358,215,63,245,429,275,514,,,
6,97,36,439,66,174,96,120,126,477,156,99,186,608,216,70,246,103,276,357,,,
7,442,37,68,67,507,97,482,127,433,157,301,187,379,217,231,247,323,277,178,,,
8,103,38,580,68,559,98,85,128,367,158,580,188,438,218,480,248,284,278,116,,,
9,705,39,303,69,547,99,451,129,244,159,154,189,199,219,105,249,240,279,72,,,
10,310,40,165,70,411,100,524,130,91,160,412,190,18,220,532,250,367,280,520,,,
11,407,41,12,71,339,101,175,131,322,161,518,191,241,221,132,251,338,281,279,,,
12,423,42,9,72,165,102,59,132,487,162,199,192,452,222,232,252,73,282,108,,,
13,274,43,601,73,408,103,40,133,76,163,125,193,191,223,406,253,395,283,60,,,
14,331,44,406,74,495,104,398,134,184,164,548,194,277,224,93,254,344,284,396,,,
15,330,45,637,75,95,105,281,135,386,165,500,195,374,225,235,255,619,285,105,,,
16,273,46,617,76,394,106,371,136,578,166,284,196,267,226,312,256,347,286,274,,,
17,56,47,193,77,543,107,187,137,219,167,364,197,281,227,179,257,50,287,317,,,
18,342,48,159,78,162,108,292,138,509,168,212,198,95,228,426,258,75,288,105,,,
19,140,49,471,79,179,109,288,139,108,169,280,199,533,229,465,259,81,289,416,,,
20,327,50,328,80,200,110,261,140,397,170,311,200,141,230,68,260,70,290,313,,,
21,412,51,239,81,391,111,252,141,340,171,307,201,248,231,239,261,214,291,96,,,
22,185,52,306,82,487,112,426,142,400,172,656,202,154,232,124,262,135,292,187,,,
23,344,53,149,83,311,113,397,143,379,173,489,203,173,233,299,263,445,293,171,,,
24,471,54,417,84,544,114,429,144,544,174,645,204,80,234,329,264,325,294,506,,,
25,471,55,537,85,333,115,538,145,104,175,64,205,660,235,236,265,508,295,537,,,
26,137,56,79,86,34,116,145,146,473,176,130,206,134,236,45,266,412,296,169,,,
27,613,57,87,87,207,117,21,147,555,177,154,207,220,237,78,267,261,297,80,,,
28,137,58,213,88,111,118,301,148,610,178,508,208,132,238,500,268,202,298,424,,,
29,371,59,460,89,71,119,487,149,519,179,50,209,62,239,588,269,336,299,241,,,
30,74,60,545,90,586,120,140,150,56,180,560,210,296,240,382,270,239,300,124,,,
Centre:,421907,ACADEMIC,HEIGHTS,PUBLIC,"SCHOOL,",SURVEY,NO.,"99,100,100/B","128,129",&,"130,VILLAGE_-",MALLAMPET,DUNDIGAL,GANDIMAISAMMA,"MANDAL,",DISTRICT-,NEET,(UG),2024,Page,No.,2
MEDCHAL-,"MALKAJGIRI,TELANGANA,","MEDCHAL,",TELANGANA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,412,,,,,,,,,,,,,,,,,,,,,
302,392,,,,,,,,,,,,,,,,,,,,,
303,96,,,,,,,,,,,,,,,,,,,,,
304,52,,,,,,,,,,,,,,,,,,,,,
