0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,242,31,84,61,75,91,592,121,508,151,36,181,475,211,117,241,0
2,115,32,75,62,40,92,240,122,45,152,82,182,87,212,204,242,60
3,238,33,77,63,655,93,135,123,465,153,117,183,156,213,146,243,224
4,27,34,66,64,243,94,158,124,82,154,478,184,86,214,222,244,238
5,256,35,470,65,58,95,226,125,676,155,53,185,25,215,26,245,468
6,8,36,225,66,215,96,30,126,70,156,101,186,91,216,60,246,92
7,13,37,92,67,44,97,86,127,131,157,177,187,17,217,24,247,155
8,25,38,114,68,85,98,63,128,203,158,215,188,41,218,55,248,281
9,17,39,30,69,45,99,139,129,91,159,77,189,300,219,65,249,70
10,326,40,105,70,125,100,47,130,636,160,58,190,319,220,35,,
11,498,41,79,71,132,101,20,131,48,161,45,191,59,221,46,,
12,298,42,46,72,417,102,162,132,100,162,130,192,124,222,91,,
13,167,43,43,73,176,103,258,133,382,163,155,193,263,223,60,,
14,136,44,355,74,85,104,76,134,557,164,110,194,315,224,28,,
15,191,45,91,75,34,105,86,135,115,165,77,195,346,225,139,,
16,76,46,20,76,80,106,131,136,63,166,61,196,42,226,107,,
17,250,47,582,77,66,107,70,137,41,167,125,197,52,227,38,,
18,160,48,204,78,555,108,179,138,202,168,81,198,81,228,65,,
19,115,49,535,79,70,109,479,139,39,169,57,199,56,229,564,,
20,47,50,177,80,100,110,55,140,89,170,162,200,554,230,516,,
21,77,51,15,81,70,111,75,141,89,171,622,201,33,231,227,,
22,30,52,53,82,269,112,65,142,136,172,45,202,65,232,100,,
23,82,53,318,83,107,113,21,143,50,173,90,203,32,233,120,,
24,49,54,5,84,207,114,85,144,41,174,88,204,365,234,64,,
25,77,55,210,85,70,115,95,145,1,175,439,205,74,235,122,,
26,456,56,31,86,225,116,55,146,131,176,317,206,66,236,45,,
27,206,57,65,87,26,117,115,147,37,177,50,207,81,237,39,,
28,70,58,100,88,66,118,129,148,98,178,29,208,208,238,359,,
29,163,59,71,89,105,119,81,149,57,179,267,209,45,239,145,,
30,90,60,89,90,66,120,320,150,161,180,43,210,25,240,69,,
