0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,445,31,113,61,307,91,172,121,231,151,367,181,574,211,189
2,499,32,315,62,95,92,65,122,459,152,253,182,128,212,138
3,143,33,600,63,203,93,186,123,90,153,621,183,432,213,234
4,188,34,439,64,332,94,246,124,140,154,66,184,405,214,144
5,616,35,85,65,354,95,412,125,159,155,391,185,379,215,417
6,158,36,88,66,300,96,109,126,269,156,276,186,257,216,436
7,60,37,281,67,249,97,252,127,169,157,246,187,254,217,361
8,283,38,121,68,159,98,136,128,115,158,268,188,235,218,212
9,303,39,296,69,461,99,102,129,95,159,109,189,381,219,449
10,444,40,558,70,94,100,148,130,97,160,73,190,638,220,551
11,657,41,468,71,325,101,155,131,206,161,124,191,90,221,98
12,539,42,470,72,343,102,177,132,242,162,45,192,288,222,385
13,235,43,585,73,100,103,122,133,205,163,159,193,165,223,22
14,120,44,676,74,400,104,665,134,547,164,296,194,600,224,146
15,438,45,206,75,63,105,480,135,652,165,370,195,279,225,250
16,128,46,630,76,240,106,50,136,187,166,274,196,482,226,653
17,507,47,198,77,304,107,422,137,137,167,99,197,621,227,343
18,213,48,155,78,145,108,118,138,92,168,117,198,96,228,97
19,401,49,208,79,138,109,542,139,336,169,158,199,645,229,91
20,148,50,181,80,164,110,581,140,86,170,92,200,461,230,371
21,346,51,228,81,309,111,140,141,358,171,165,201,42,231,649
22,494,52,157,82,462,112,127,142,235,172,559,202,637,,
23,139,53,288,83,146,113,301,143,465,173,178,203,301,,
24,430,54,332,84,171,114,96,144,136,174,451,204,396,,
25,140,55,426,85,195,115,463,145,344,175,149,205,233,,
26,452,56,78,86,160,116,440,146,276,176,640,206,218,,
27,329,57,602,87,153,117,200,147,361,177,554,207,119,,
28,279,58,101,88,141,118,120,148,112,178,347,208,131,,
29,189,59,490,89,125,119,75,149,170,179,151,209,180,,
30,152,60,180,90,114,120,109,150,348,180,448,210,368,,
