0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
HOSPITAL,"JODHPUR,","JODHPUR,",RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,235,331,160,361,265,391,422,421,134,,,,,,,,,,,,,,,,,,,
302,141,332,603,362,50,392,82,422,583,,,,,,,,,,,,,,,,,,,
303,638,333,115,363,70,393,508,,,,,,,,,,,,,,,,,,,,,
304,230,334,527,364,267,394,442,,,,,,,,,,,,,,,,,,,,,
305,416,335,225,365,110,395,164,,,,,,,,,,,,,,,,,,,,,
306,479,336,595,366,50,396,54,,,,,,,,,,,,,,,,,,,,,
307,462,337,52,367,80,397,205,,,,,,,,,,,,,,,,,,,,,
308,108,338,363,368,93,398,627,,,,,,,,,,,,,,,,,,,,,
309,152,339,77,369,348,399,141,,,,,,,,,,,,,,,,,,,,,
310,655,340,469,370,84,400,136,,,,,,,,,,,,,,,,,,,,,
311,265,341,55,371,461,401,126,,,,,,,,,,,,,,,,,,,,,
312,47,342,109,372,17,402,232,,,,,,,,,,,,,,,,,,,,,
313,309,343,124,373,120,403,78,,,,,,,,,,,,,,,,,,,,,
314,175,344,440,374,436,404,214,,,,,,,,,,,,,,,,,,,,,
315,14,345,55,375,65,405,461,,,,,,,,,,,,,,,,,,,,,
316,535,346,282,376,271,406,177,,,,,,,,,,,,,,,,,,,,,
317,55,347,695,377,319,407,143,,,,,,,,,,,,,,,,,,,,,
318,175,348,337,378,161,408,270,,,,,,,,,,,,,,,,,,,,,
319,187,349,178,379,413,409,632,,,,,,,,,,,,,,,,,,,,,
320,217,350,208,380,395,410,638,,,,,,,,,,,,,,,,,,,,,
321,125,351,51,381,133,411,424,,,,,,,,,,,,,,,,,,,,,
322,125,352,467,382,149,412,548,,,,,,,,,,,,,,,,,,,,,
323,517,353,92,383,125,413,635,,,,,,,,,,,,,,,,,,,,,
324,183,354,196,384,291,414,293,,,,,,,,,,,,,,,,,,,,,
325,198,355,16,385,71,415,247,,,,,,,,,,,,,,,,,,,,,
326,25,356,647,386,168,416,90,,,,,,,,,,,,,,,,,,,,,
327,486,357,229,387,532,417,182,,,,,,,,,,,,,,,,,,,,,
328,303,358,139,388,395,418,557,,,,,,,,,,,,,,,,,,,,,
329,70,359,235,389,485,419,321,,,,,,,,,,,,,,,,,,,,,
330,262,360,135,390,177,420,154,,,,,,,,,,,,,,,,,,,,,
