0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,191,31,237,61,90,91,62,121,174,151,411,181,65,211,472,241,61,271,59,,,,,,,,
2,300,32,467,62,60,92,237,122,151,152,56,182,306,212,69,242,176,272,506,,,,,,,,
3,198,33,185,63,584,93,67,123,79,153,58,183,128,213,28,243,30,273,132,,,,,,,,
4,287,34,100,64,73,94,232,124,155,154,271,184,129,214,60,244,110,274,348,,,,,,,,
5,397,35,295,65,53,95,131,125,126,155,580,185,561,215,671,245,197,275,268,,,,,,,,
6,75,36,90,66,125,96,60,126,92,156,79,186,177,216,503,246,120,276,113,,,,,,,,
7,13,37,15,67,378,97,143,127,67,157,434,187,375,217,57,247,192,277,403,,,,,,,,
8,23,38,81,68,100,98,192,128,285,158,367,188,35,218,143,248,115,278,431,,,,,,,,
9,475,39,29,69,523,99,91,129,123,159,40,189,136,219,94,249,72,279,395,,,,,,,,
10,65,40,169,70,62,100,239,130,145,160,374,190,56,220,353,250,273,280,149,,,,,,,,
11,134,41,406,71,173,101,330,131,165,161,530,191,64,221,36,251,119,281,268,,,,,,,,
12,560,42,125,72,680,102,313,132,68,162,91,192,61,222,212,252,503,282,296,,,,,,,,
13,110,43,375,73,92,103,60,133,51,163,225,193,120,223,268,253,187,283,397,,,,,,,,
14,479,44,141,74,79,104,112,134,78,164,549,194,368,224,88,254,125,284,484,,,,,,,,
15,59,45,337,75,103,105,194,135,90,165,531,195,268,225,138,255,551,285,76,,,,,,,,
16,270,46,67,76,203,106,294,136,130,166,103,196,251,226,122,256,50,286,155,,,,,,,,
17,18,47,58,77,138,107,348,137,237,167,50,197,75,227,332,257,112,287,300,,,,,,,,
18,341,48,48,78,216,108,217,138,418,168,109,198,502,228,46,258,29,288,235,,,,,,,,
19,308,49,165,79,103,109,99,139,228,169,251,199,74,229,220,259,288,289,50,,,,,,,,
20,39,50,165,80,155,110,160,140,112,170,115,200,128,230,131,260,139,290,122,,,,,,,,
21,102,51,132,81,258,111,103,141,149,171,665,201,332,231,75,261,279,291,75,,,,,,,,
22,305,52,29,82,635,112,117,142,154,172,166,202,85,232,155,262,360,292,201,,,,,,,,
23,43,53,77,83,97,113,427,143,233,173,99,203,258,233,96,263,296,293,263,,,,,,,,
24,203,54,85,84,278,114,63,144,88,174,593,204,123,234,537,264,10,294,430,,,,,,,,
25,44,55,133,85,395,115,412,145,59,175,204,205,114,235,105,265,42,295,65,,,,,,,,
26,530,56,671,86,240,116,179,146,288,176,137,206,52,236,546,266,487,296,45,,,,,,,,
27,285,57,76,87,200,117,115,147,327,177,80,207,160,237,214,267,69,297,58,,,,,,,,
28,33,58,341,88,203,118,125,148,162,178,54,208,424,238,230,268,13,298,34,,,,,,,,
29,222,59,26,89,69,119,187,149,247,179,414,209,65,239,285,269,57,299,516,,,,,,,,
30,116,60,207,90,211,120,59,150,588,180,191,210,159,240,33,270,165,300,411,,,,,,,,
Centre:,443902,R,L,V,M,SR,SEC,"SCHOOL,",BASANT,BAGH,IN,FRONT,OF,THANA,HATHRAS,GATE,ALIGARH,"ROAD,","HATHRAS,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,45,331,260,361,88,,,,,,,,,,,,,,,,,,,,,,
302,73,332,175,362,277,,,,,,,,,,,,,,,,,,,,,,
303,160,333,61,363,0,,,,,,,,,,,,,,,,,,,,,,
304,71,334,65,364,501,,,,,,,,,,,,,,,,,,,,,,
305,146,335,60,365,202,,,,,,,,,,,,,,,,,,,,,,
306,168,336,425,366,620,,,,,,,,,,,,,,,,,,,,,,
307,105,337,132,367,137,,,,,,,,,,,,,,,,,,,,,,
308,-4,338,187,368,158,,,,,,,,,,,,,,,,,,,,,,
309,88,339,180,369,103,,,,,,,,,,,,,,,,,,,,,,
310,121,340,190,370,153,,,,,,,,,,,,,,,,,,,,,,
311,247,341,113,371,151,,,,,,,,,,,,,,,,,,,,,,
312,190,342,575,372,38,,,,,,,,,,,,,,,,,,,,,,
313,71,343,61,373,43,,,,,,,,,,,,,,,,,,,,,,
314,237,344,137,374,173,,,,,,,,,,,,,,,,,,,,,,
315,284,345,74,375,164,,,,,,,,,,,,,,,,,,,,,,
316,96,346,82,,,,,,,,,,,,,,,,,,,,,,,,
317,272,347,541,,,,,,,,,,,,,,,,,,,,,,,,
318,287,348,170,,,,,,,,,,,,,,,,,,,,,,,,
319,73,349,97,,,,,,,,,,,,,,,,,,,,,,,,
320,91,350,82,,,,,,,,,,,,,,,,,,,,,,,,
321,273,351,320,,,,,,,,,,,,,,,,,,,,,,,,
322,334,352,82,,,,,,,,,,,,,,,,,,,,,,,,
323,310,353,106,,,,,,,,,,,,,,,,,,,,,,,,
324,71,354,178,,,,,,,,,,,,,,,,,,,,,,,,
325,280,355,509,,,,,,,,,,,,,,,,,,,,,,,,
326,183,356,112,,,,,,,,,,,,,,,,,,,,,,,,
327,214,357,284,,,,,,,,,,,,,,,,,,,,,,,,
328,94,358,255,,,,,,,,,,,,,,,,,,,,,,,,
329,385,359,264,,,,,,,,,,,,,,,,,,,,,,,,
330,583,360,70,,,,,,,,,,,,,,,,,,,,,,,,
