0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,31,31,657,61,112,91,174,121,88,151,586,181,95,211,552,241,97,271,223
2,91,32,145,62,319,92,128,122,20,152,76,182,95,212,68,242,223,272,393
3,277,33,407,63,194,93,173,123,314,153,418,183,50,213,510,243,191,273,131
4,621,34,278,64,156,94,46,124,109,154,208,184,610,214,534,244,268,274,60
5,158,35,51,65,130,95,374,125,283,155,255,185,443,215,517,245,186,275,465
6,237,36,46,66,264,96,263,126,196,156,82,186,345,216,55,246,459,276,111
7,369,37,588,67,416,97,416,127,288,157,110,187,439,217,223,247,142,277,476
8,47,38,350,68,147,98,196,128,90,158,89,188,48,218,89,248,196,278,166
9,470,39,108,69,8,99,419,129,146,159,174,189,500,219,175,249,314,279,98
10,61,40,144,70,120,100,50,130,130,160,336,190,105,220,110,250,50,280,320
11,168,41,137,71,667,101,250,131,203,161,315,191,558,221,195,251,213,281,530
12,400,42,240,72,60,102,179,132,320,162,430,192,252,222,130,252,675,282,375
13,207,43,117,73,174,103,198,133,218,163,486,193,583,223,87,253,34,283,100
14,304,44,365,74,121,104,132,134,48,164,132,194,194,224,160,254,108,284,371
15,331,45,41,75,497,105,31,135,168,165,34,195,80,225,630,255,388,285,124
16,262,46,193,76,151,106,45,136,48,166,473,196,159,226,593,256,60,286,541
17,202,47,74,77,74,107,436,137,251,167,148,197,325,227,106,257,328,287,630
18,584,48,555,78,114,108,118,138,163,168,589,198,70,228,391,258,185,288,85
19,214,49,28,79,295,109,305,139,128,169,580,199,142,229,579,259,236,289,176
20,532,50,300,80,190,110,90,140,148,170,75,200,432,230,140,260,111,290,571
21,128,51,396,81,383,111,355,141,319,171,114,201,636,231,283,261,100,291,494
22,292,52,67,82,327,112,237,142,415,172,125,202,435,232,178,262,36,292,136
23,300,53,109,83,483,113,242,143,332,173,282,203,79,233,335,263,523,293,596
24,453,54,615,84,177,114,85,144,150,174,526,204,461,234,75,264,337,294,35
25,379,55,128,85,127,115,237,145,469,175,155,205,521,235,327,265,124,295,105
26,260,56,420,86,303,116,495,146,304,176,137,206,545,236,696,266,90,296,75
27,341,57,287,87,83,117,293,147,401,177,603,207,373,237,213,267,419,297,554
28,60,58,328,88,490,118,111,148,367,178,579,208,437,238,252,268,125,298,110
29,174,59,96,89,144,119,315,149,226,179,152,209,129,239,71,269,61,299,353
30,151,60,55,90,181,120,299,150,80,180,175,210,146,240,186,270,182,300,345
Centre:,122403,RAJIVGANDHI,DEGREE,"COLLEGE,",LUTHERGIRI,"CAMPUS,",OPPOSITE,"PAPERMILL,","RAJAHMUNDRY,",ANDHRA,PRADESH,NEET,(UG),2024,Page,No.,2,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,24,331,112,361,104,,,,,,,,,,,,,,
302,143,332,136,362,642,,,,,,,,,,,,,,
303,174,333,65,363,120,,,,,,,,,,,,,,
304,152,334,280,364,420,,,,,,,,,,,,,,
305,350,335,202,365,278,,,,,,,,,,,,,,
306,140,336,666,366,236,,,,,,,,,,,,,,
307,241,337,267,367,84,,,,,,,,,,,,,,
308,191,338,75,368,37,,,,,,,,,,,,,,
309,422,339,153,369,16,,,,,,,,,,,,,,
310,100,340,56,370,60,,,,,,,,,,,,,,
311,228,341,312,371,275,,,,,,,,,,,,,,
312,139,342,243,372,67,,,,,,,,,,,,,,
313,397,343,129,373,71,,,,,,,,,,,,,,
314,100,344,90,374,98,,,,,,,,,,,,,,
315,130,345,370,,,,,,,,,,,,,,,,
316,100,346,254,,,,,,,,,,,,,,,,
317,115,347,310,,,,,,,,,,,,,,,,
318,335,348,90,,,,,,,,,,,,,,,,
319,42,349,213,,,,,,,,,,,,,,,,
320,368,350,190,,,,,,,,,,,,,,,,
321,149,351,-1,,,,,,,,,,,,,,,,
322,343,352,136,,,,,,,,,,,,,,,,
323,367,353,597,,,,,,,,,,,,,,,,
324,237,354,326,,,,,,,,,,,,,,,,
325,110,355,63,,,,,,,,,,,,,,,,
326,140,356,111,,,,,,,,,,,,,,,,
327,303,357,282,,,,,,,,,,,,,,,,
328,45,358,28,,,,,,,,,,,,,,,,
329,514,359,317,,,,,,,,,,,,,,,,
330,68,360,110,,,,,,,,,,,,,,,,
