0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,50,31,233,61,100,91,97,121,27,151,84,181,274,211,155
2,307,32,80,62,87,92,37,122,157,152,52,182,57,212,115
3,120,33,288,63,109,93,29,123,194,153,83,183,110,213,55
4,50,34,81,64,52,94,276,124,95,154,101,184,151,,
5,34,35,71,65,103,95,43,125,84,155,43,185,64,,
6,-5,36,150,66,65,96,38,126,30,156,56,186,89,,
7,49,37,330,67,135,97,61,127,35,157,1,187,65,,
8,73,38,234,68,57,98,98,128,30,158,184,188,260,,
9,66,39,100,69,52,99,182,129,165,159,120,189,299,,
10,527,40,47,70,189,100,135,130,71,160,170,190,56,,
11,238,41,61,71,292,101,174,131,40,161,39,191,55,,
12,208,42,86,72,282,102,84,132,615,162,141,192,160,,
13,75,43,96,73,27,103,88,133,404,163,61,193,55,,
14,171,44,700,74,205,104,110,134,242,164,69,194,107,,
15,74,45,53,75,68,105,97,135,232,165,660,195,42,,
16,67,46,577,76,95,106,56,136,55,166,55,196,443,,
17,65,47,357,77,154,107,300,137,85,167,120,197,152,,
18,105,48,125,78,37,108,133,138,135,168,81,198,430,,
19,85,49,22,79,59,109,35,139,382,169,502,199,130,,
20,85,50,456,80,138,110,60,140,262,170,103,200,47,,
21,75,51,73,81,60,111,148,141,87,171,120,201,78,,
22,-7,52,271,82,6,112,146,142,46,172,242,202,50,,
23,100,53,171,83,88,113,251,143,105,173,421,203,65,,
24,454,54,108,84,188,114,41,144,40,174,135,204,81,,
25,22,55,281,85,62,115,77,145,45,175,208,205,26,,
26,148,56,14,86,19,116,125,146,80,176,90,206,35,,
27,76,57,117,87,135,117,360,147,120,177,109,207,90,,
28,320,58,45,88,148,118,117,148,77,178,45,208,80,,
29,101,59,50,89,61,119,75,149,68,179,73,209,40,,
30,64,60,210,90,20,120,34,150,55,180,219,210,251,,
