0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,30,31,65,61,185,91,165,121,76,151,123,181,76,211,28
2,260,32,79,62,336,92,165,122,111,152,140,182,85,212,65
3,140,33,110,63,102,93,118,123,60,153,182,183,204,213,72
4,327,34,555,64,57,94,208,124,233,154,266,184,25,214,47
5,89,35,85,65,272,95,42,125,148,155,83,185,234,215,221
6,180,36,82,66,92,96,200,126,103,156,115,186,75,216,180
7,118,37,283,67,15,97,77,127,55,157,449,187,89,217,291
8,67,38,143,68,90,98,62,128,106,158,66,188,97,218,235
9,16,39,111,69,65,99,196,129,105,159,131,189,93,219,45
10,311,40,193,70,46,100,94,130,120,160,38,190,51,220,555
11,23,41,250,71,356,101,106,131,260,161,178,191,40,221,40
12,145,42,80,72,97,102,539,132,141,162,46,192,77,222,107
13,92,43,167,73,640,103,483,133,235,163,100,193,98,223,16
14,58,44,246,74,70,104,49,134,76,164,106,194,96,224,148
15,359,45,55,75,70,105,506,135,50,165,540,195,395,225,84
16,35,46,64,76,232,106,90,136,31,166,93,196,9,226,268
17,44,47,51,77,327,107,24,137,75,167,367,197,84,227,90
18,106,48,45,78,65,108,90,138,463,168,20,198,164,228,453
19,159,49,219,79,197,109,5,139,63,169,188,199,47,229,61
20,117,50,196,80,123,110,35,140,104,170,185,200,84,,
21,56,51,98,81,41,111,315,141,405,171,273,201,160,,
22,21,52,433,82,202,112,61,142,231,172,355,202,109,,
23,48,53,138,83,69,113,437,143,60,173,61,203,625,,
24,130,54,155,84,197,114,139,144,76,174,365,204,58,,
25,177,55,91,85,60,115,211,145,139,175,61,205,62,,
26,47,56,114,86,151,116,73,146,228,176,442,206,18,,
27,152,57,59,87,411,117,132,147,144,177,35,207,87,,
28,117,58,52,88,78,118,29,148,276,178,206,208,614,,
29,103,59,192,89,36,119,173,149,141,179,246,209,337,,
30,361,60,215,90,99,120,78,150,368,180,70,210,362,,
