0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
NORTH,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,145,31,544,61,148,91,641,121,504,151,297,181,212,211,247,241,158,271,55,,,,,,
2,125,32,400,62,155,92,195,122,170,152,336,182,202,212,335,242,400,272,84,,,,,,
3,74,33,215,63,501,93,82,123,134,153,263,183,178,213,321,243,448,273,179,,,,,,
4,148,34,35,64,91,94,195,124,424,154,130,184,344,214,329,244,349,274,250,,,,,,
5,39,35,424,65,291,95,98,125,246,155,423,185,198,215,192,245,46,275,336,,,,,,
6,81,36,103,66,129,96,109,126,227,156,183,186,94,216,165,246,163,276,325,,,,,,
7,192,37,37,67,435,97,154,127,54,157,162,187,80,217,177,247,218,277,62,,,,,,
8,334,38,233,68,217,98,103,128,269,158,202,188,266,218,261,248,93,278,681,,,,,,
9,439,39,339,69,517,99,495,129,657,159,75,189,158,219,225,249,208,279,407,,,,,,
10,140,40,345,70,116,100,584,130,134,160,277,190,660,220,137,250,60,280,670,,,,,,
11,270,41,99,71,63,101,75,131,386,161,268,191,75,221,250,251,250,281,422,,,,,,
12,408,42,586,72,315,102,51,132,80,162,548,192,319,222,113,252,309,282,590,,,,,,
13,188,43,211,73,347,103,460,133,185,163,406,193,80,223,358,253,102,283,80,,,,,,
14,244,44,144,74,295,104,613,134,32,164,10,194,287,224,180,254,456,284,250,,,,,,
15,318,45,135,75,346,105,462,135,155,165,164,195,149,225,85,255,207,285,128,,,,,,
16,298,46,132,76,458,106,370,136,316,166,71,196,188,226,80,256,147,286,198,,,,,,
17,164,47,19,77,208,107,197,137,247,167,217,197,101,227,111,257,117,287,245,,,,,,
18,178,48,145,78,261,108,37,138,505,168,563,198,206,228,204,258,168,288,423,,,,,,
19,348,49,380,79,97,109,120,139,81,169,329,199,160,229,149,259,541,289,269,,,,,,
20,343,50,168,80,336,110,128,140,7,170,149,200,468,230,120,260,131,290,539,,,,,,
21,444,51,205,81,218,111,334,141,182,171,272,201,451,231,169,261,36,291,301,,,,,,
22,112,52,542,82,268,112,488,142,101,172,119,202,357,232,504,262,117,292,472,,,,,,
23,250,53,197,83,87,113,640,143,506,173,403,203,404,233,668,263,220,293,456,,,,,,
24,248,54,356,84,51,114,114,144,530,174,452,204,289,234,140,264,85,294,95,,,,,,
25,341,55,368,85,444,115,501,145,244,175,532,205,121,235,594,265,105,295,316,,,,,,
26,539,56,355,86,139,116,346,146,59,176,250,206,155,236,494,266,274,296,179,,,,,,
27,268,57,496,87,98,117,195,147,473,177,210,207,584,237,138,267,538,297,152,,,,,,
28,43,58,111,88,449,118,209,148,545,178,211,208,123,238,489,268,202,298,192,,,,,,
29,70,59,45,89,427,119,35,149,177,179,136,209,230,239,157,269,404,299,51,,,,,,
30,196,60,538,90,624,120,124,150,336,180,446,210,170,240,433,270,160,300,85,,,,,,
Centre:,271205,DELHI,PUBLIC,SCHOOL,BAGALUR,BANGALORE,NORTH,"KK,",DELHI,PUBLIC,SCHOOL,35/1,A-SATHANUR,VILLAGE,JALLA,HOBLI,BAGALUR,POST,BANGALORE,NEET,(UG),2024,Page,No.,2
NORTH,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,460,331,265,361,217,391,249,421,322,451,177,481,296,511,80,541,209,571,214,,,,,,
302,226,332,513,362,85,392,528,422,91,452,202,482,680,512,562,542,55,572,166,,,,,,
303,467,333,205,363,287,393,85,423,103,453,186,483,251,513,110,543,88,573,215,,,,,,
304,603,334,499,364,100,394,338,424,223,454,322,484,87,514,72,544,128,574,174,,,,,,
