0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
KERALA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,639,31,74,61,652,91,504,121,357,151,277,181,287,211,60,241,543,271,166,,,,
2,163,32,474,62,75,92,565,122,126,152,250,182,186,212,336,242,172,272,247,,,,
3,539,33,85,63,613,93,154,123,611,153,638,183,181,213,293,243,106,273,82,,,,
4,90,34,374,64,258,94,274,124,220,154,170,184,136,214,271,244,79,274,634,,,,
5,176,35,254,65,80,95,383,125,87,155,65,185,56,215,80,245,607,275,625,,,,
6,87,36,22,66,80,96,269,126,51,156,553,186,83,216,205,246,310,276,5,,,,
7,5,37,45,67,117,97,576,127,184,157,466,187,122,217,336,247,613,277,215,,,,
8,115,38,185,68,687,98,691,128,55,158,70,188,145,218,253,248,-5,278,636,,,,
9,267,39,101,69,87,99,491,129,150,159,237,189,81,219,354,249,165,279,40,,,,
10,104,40,584,70,77,100,130,130,302,160,175,190,75,220,213,250,105,280,222,,,,
11,463,41,641,71,50,101,659,131,178,161,190,191,10,221,604,251,128,281,362,,,,
12,200,42,187,72,85,102,401,132,680,162,459,192,55,222,87,252,577,282,615,,,,
13,468,43,60,73,148,103,155,133,467,163,320,193,106,223,386,253,635,283,100,,,,
14,187,44,317,74,179,104,170,134,95,164,119,194,86,224,351,254,549,284,95,,,,
15,60,45,540,75,84,105,173,135,401,165,561,195,643,225,138,255,310,285,629,,,,
16,472,46,106,76,125,106,-10,136,28,166,85,196,89,226,366,256,193,286,85,,,,
17,416,47,118,77,25,107,40,137,664,167,352,197,573,227,315,257,90,287,72,,,,
18,360,48,483,78,115,108,-12,138,611,168,75,198,700,228,613,258,39,288,675,,,,
19,309,49,100,79,70,109,176,139,438,169,68,199,14,229,307,259,419,289,690,,,,
20,20,50,496,80,240,110,93,140,127,170,611,200,64,230,224,260,99,290,150,,,,
21,55,51,676,81,588,111,145,141,168,171,116,201,115,231,38,261,432,291,65,,,,
22,175,52,137,82,161,112,510,142,293,172,118,202,503,232,150,262,669,292,220,,,,
23,643,53,141,83,40,113,95,143,243,173,656,203,556,233,58,263,160,293,196,,,,
24,279,54,138,84,65,114,272,144,60,174,100,204,122,234,167,264,75,294,525,,,,
25,50,55,76,85,123,115,104,145,525,175,130,205,566,235,1,265,165,295,193,,,,
26,255,56,71,86,111,116,96,146,322,176,234,206,623,236,95,266,110,296,123,,,,
27,103,57,338,87,63,117,545,147,531,177,671,207,296,237,685,267,98,297,480,,,,
28,540,58,175,88,58,118,180,148,72,178,117,208,95,238,95,268,335,298,149,,,,
29,170,59,626,89,44,119,492,149,133,179,131,209,150,239,612,269,45,299,15,,,,
30,60,60,73,90,541,120,648,150,126,180,374,210,27,240,79,270,531,300,41,,,,
Centre:,280724,CLUNY,PUB,SCH,CHEPPUMPARA,LAKKATTOOR,KOTTAYAM,"KL,",CLUNY,PUBLIC,SCHOOL,CHEPPUMPARA,LAKKATTOOR,PO,KOTTAYAM,"KERALA,","KOTTAYAM,",NEET,(UG),2024,Page,No.,2
KERALA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,
301,339,331,460,,,,,,,,,,,,,,,,,,,,
302,121,332,216,,,,,,,,,,,,,,,,,,,,
303,329,333,256,,,,,,,,,,,,,,,,,,,,
304,183,334,156,,,,,,,,,,,,,,,,,,,,
305,632,335,168,,,,,,,,,,,,,,,,,,,,
306,543,336,90,,,,,,,,,,,,,,,,,,,,
307,25,337,100,,,,,,,,,,,,,,,,,,,,
308,241,338,430,,,,,,,,,,,,,,,,,,,,
309,575,339,637,,,,,,,,,,,,,,,,,,,,
310,282,340,548,,,,,,,,,,,,,,,,,,,,
311,80,341,616,,,,,,,,,,,,,,,,,,,,
312,633,342,95,,,,,,,,,,,,,,,,,,,,
313,80,343,185,,,,,,,,,,,,,,,,,,,,
314,113,344,171,,,,,,,,,,,,,,,,,,,,
315,95,,,,,,,,,,,,,,,,,,,,,,
316,65,,,,,,,,,,,,,,,,,,,,,,
317,286,,,,,,,,,,,,,,,,,,,,,,
318,341,,,,,,,,,,,,,,,,,,,,,,
319,539,,,,,,,,,,,,,,,,,,,,,,
320,133,,,,,,,,,,,,,,,,,,,,,,
321,311,,,,,,,,,,,,,,,,,,,,,,
322,261,,,,,,,,,,,,,,,,,,,,,,
323,80,,,,,,,,,,,,,,,,,,,,,,
324,63,,,,,,,,,,,,,,,,,,,,,,
325,654,,,,,,,,,,,,,,,,,,,,,,
326,35,,,,,,,,,,,,,,,,,,,,,,
327,122,,,,,,,,,,,,,,,,,,,,,,
328,226,,,,,,,,,,,,,,,,,,,,,,
329,70,,,,,,,,,,,,,,,,,,,,,,
330,85,,,,,,,,,,,,,,,,,,,,,,
