0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,157,31,524,61,45,91,50,121,61,151,84,181,90,211,356
2,34,32,88,62,42,92,624,122,248,152,331,182,43,212,295
3,32,33,15,63,121,93,174,123,304,153,428,183,70,213,100
4,146,34,60,64,136,94,269,124,-5,154,143,184,50,214,416
5,219,35,35,65,86,95,49,125,360,155,139,185,69,215,88
6,109,36,135,66,310,96,70,126,176,156,152,186,57,216,26
7,49,37,54,67,261,97,95,127,70,157,23,187,98,217,-5
8,151,38,195,68,62,98,75,128,85,158,65,188,116,218,25
9,65,39,75,69,428,99,123,129,458,159,79,189,106,219,45
10,31,40,101,70,70,100,45,130,20,160,46,190,45,220,545
11,305,41,128,71,77,101,39,131,308,161,169,191,357,221,76
12,135,42,64,72,192,102,52,132,80,162,132,192,55,222,323
13,204,43,95,73,609,103,241,133,525,163,7,193,60,223,93
14,214,44,299,74,47,104,115,134,367,164,43,194,210,224,155
15,73,45,47,75,24,105,67,135,101,165,70,195,79,225,106
16,84,46,22,76,193,106,95,136,440,166,680,196,194,226,490
17,15,47,145,77,125,107,422,137,75,167,30,197,70,227,130
18,149,48,180,78,501,108,33,138,320,168,626,198,51,228,18
19,122,49,95,79,89,109,112,139,85,169,362,199,116,229,51
20,195,50,151,80,187,110,75,140,266,170,46,200,629,230,210
21,520,51,71,81,100,111,94,141,222,171,114,201,16,231,191
22,82,52,460,82,289,112,623,142,108,172,67,202,262,232,11
23,191,53,160,83,141,113,89,143,165,173,195,203,94,233,93
24,170,54,22,84,90,114,677,144,263,174,98,204,190,234,140
25,158,55,92,85,250,115,-14,145,132,175,162,205,146,235,85
26,443,56,89,86,390,116,77,146,30,176,513,206,126,236,103
27,31,57,98,87,170,117,165,147,429,177,89,207,126,237,251
28,173,58,54,88,153,118,170,148,142,178,120,208,415,,
29,146,59,265,89,194,119,182,149,63,179,90,209,171,,
30,115,60,110,90,69,120,75,150,166,180,105,210,240,,
