0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"224123,","AYODHYA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,45,31,121,61,429,91,126,121,201,151,69,181,121,211,433,241,136,271,57,,,,,
2,395,32,66,62,99,92,190,122,98,152,273,182,61,212,700,242,251,272,28,,,,,
3,139,33,680,63,365,93,92,123,108,153,16,183,576,213,113,243,332,273,186,,,,,
4,549,34,0,64,129,94,311,124,280,154,621,184,531,214,298,244,36,274,429,,,,,
5,628,35,177,65,322,95,489,125,323,155,67,185,419,215,181,245,89,275,314,,,,,
6,145,36,121,66,432,96,89,126,376,156,388,186,323,216,68,246,501,276,91,,,,,
7,73,37,448,67,46,97,44,127,138,157,15,187,88,217,630,247,90,277,192,,,,,
8,409,38,233,68,205,98,157,128,23,158,326,188,42,218,120,248,50,278,187,,,,,
9,101,39,98,69,46,99,238,129,65,159,48,189,112,219,299,249,125,279,155,,,,,
10,263,40,164,70,357,100,129,130,206,160,102,190,504,220,373,250,541,280,153,,,,,
11,621,41,220,71,82,101,101,131,307,161,633,191,65,221,136,251,50,281,38,,,,,
12,492,42,100,72,190,102,170,132,31,162,32,192,52,222,80,252,39,282,224,,,,,
13,150,43,254,73,24,103,148,133,52,163,101,193,541,223,208,253,277,283,170,,,,,
14,296,44,79,74,280,104,89,134,112,164,204,194,110,224,225,254,239,284,158,,,,,
15,34,45,272,75,39,105,151,135,147,165,110,195,128,225,32,255,399,285,198,,,,,
16,50,46,61,76,250,106,164,136,86,166,256,196,124,226,342,256,46,286,371,,,,,
17,137,47,138,77,135,107,107,137,387,167,74,197,272,227,273,257,180,287,50,,,,,
18,26,48,167,78,74,108,128,138,75,168,262,198,290,228,320,258,545,288,253,,,,,
19,233,49,111,79,619,109,130,139,85,169,21,199,164,229,17,259,48,289,154,,,,,
20,137,50,228,80,113,110,68,140,49,170,105,200,20,230,84,260,557,290,127,,,,,
21,173,51,553,81,236,111,505,141,150,171,131,201,408,231,310,261,626,291,125,,,,,
22,687,52,226,82,70,112,603,142,532,172,95,202,33,232,160,262,46,292,130,,,,,
23,263,53,369,83,40,113,90,143,541,173,76,203,326,233,68,263,251,293,53,,,,,
24,270,54,450,84,412,114,159,144,188,174,379,204,46,234,605,264,78,294,660,,,,,
25,336,55,174,85,462,115,64,145,194,175,56,205,285,235,363,265,105,295,138,,,,,
26,151,56,96,86,450,116,312,146,160,176,22,206,106,236,158,266,50,296,60,,,,,
27,65,57,115,87,54,117,86,147,575,177,80,207,332,237,60,267,363,297,81,,,,,
28,265,58,52,88,86,118,110,148,155,178,253,208,298,238,653,268,42,298,163,,,,,
29,234,59,646,89,517,119,129,149,156,179,56,209,450,239,44,269,77,299,169,,,,,
30,169,60,43,90,33,120,532,150,111,180,55,210,523,240,156,270,78,300,428,,,,,
Centre:,441505,MAHARAJA,INTER,"COLLEGE,",MAHARAJA,INTER,COLLEGE,AYODHYA,NEAR,KOTWALI,AYODHYA,AYODHYA,DHAM,DISTRICT,AYODHYA,UTTAR,PRADESH,PIN,NEET,(UG),2024,Page,No.,2
"224123,","AYODHYA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,197,331,373,361,499,391,77,421,320,451,105,,,,,,,,,,,,,
302,503,332,197,362,95,392,310,422,35,452,64,,,,,,,,,,,,,
303,395,333,46,363,206,393,11,423,133,453,233,,,,,,,,,,,,,
304,174,334,145,364,116,394,91,424,100,454,36,,,,,,,,,,,,,
305,26,335,93,365,508,395,20,425,62,455,185,,,,,,,,,,,,,
306,57,336,148,366,168,396,502,426,136,456,333,,,,,,,,,,,,,
307,243,337,646,367,62,397,89,427,113,457,57,,,,,,,,,,,,,
308,315,338,136,368,170,398,70,428,57,458,119,,,,,,,,,,,,,
309,439,339,57,369,435,399,74,429,375,459,134,,,,,,,,,,,,,
310,260,340,68,370,177,400,671,430,28,460,145,,,,,,,,,,,,,
311,62,341,108,371,370,401,103,431,227,461,168,,,,,,,,,,,,,
312,102,342,151,372,159,402,199,432,41,462,126,,,,,,,,,,,,,
313,379,343,126,373,437,403,389,433,156,463,334,,,,,,,,,,,,,
314,374,344,271,374,313,404,266,434,378,464,305,,,,,,,,,,,,,
315,344,345,95,375,467,405,231,435,526,465,115,,,,,,,,,,,,,
316,92,346,118,376,105,406,329,436,22,466,468,,,,,,,,,,,,,
317,339,347,665,377,382,407,363,437,234,467,580,,,,,,,,,,,,,
318,72,348,119,378,242,408,75,438,172,468,191,,,,,,,,,,,,,
319,45,349,91,379,56,409,264,439,106,469,83,,,,,,,,,,,,,
320,155,350,44,380,65,410,20,440,149,470,61,,,,,,,,,,,,,
321,250,351,62,381,649,411,449,441,682,,,,,,,,,,,,,,,
322,348,352,191,382,94,412,214,442,189,,,,,,,,,,,,,,,
323,41,353,64,383,94,413,89,443,593,,,,,,,,,,,,,,,
324,42,354,106,384,61,414,110,444,226,,,,,,,,,,,,,,,
325,96,355,259,385,175,415,61,445,419,,,,,,,,,,,,,,,
326,120,356,291,386,93,416,159,446,81,,,,,,,,,,,,,,,
327,280,357,259,387,90,417,340,447,245,,,,,,,,,,,,,,,
328,169,358,170,388,70,418,31,448,233,,,,,,,,,,,,,,,
329,128,359,69,389,348,419,143,449,494,,,,,,,,,,,,,,,
330,55,360,140,390,125,420,238,450,127,,,,,,,,,,,,,,,
