0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,40,31,517,61,166,91,205,121,418,151,209,181,149,211,286
2,367,32,511,62,152,92,224,122,130,152,610,182,121,212,121
3,541,33,266,63,170,93,70,123,141,153,180,183,150,213,64
4,57,34,64,64,598,94,338,124,310,154,99,184,382,214,59
5,311,35,173,65,158,95,134,125,246,155,210,185,55,215,129
6,584,36,271,66,260,96,96,126,386,156,174,186,125,216,70
7,570,37,102,67,624,97,356,127,300,157,392,187,247,217,132
8,442,38,443,68,458,98,412,128,102,158,65,188,466,218,176
9,200,39,191,69,127,99,35,129,55,159,102,189,446,219,106
10,58,40,93,70,484,100,61,130,48,160,90,190,531,220,382
11,65,41,462,71,179,101,242,131,288,161,58,191,251,221,243
12,175,42,459,72,40,102,153,132,24,162,405,192,602,222,181
13,24,43,500,73,127,103,285,133,584,163,513,193,243,223,61
14,283,44,125,74,100,104,224,134,84,164,475,194,283,224,101
15,492,45,406,75,134,105,610,135,109,165,87,195,332,225,402
16,193,46,300,76,444,106,339,136,88,166,496,196,343,226,625
17,211,47,350,77,91,107,305,137,435,167,330,197,72,227,442
18,692,48,482,78,345,108,470,138,210,168,258,198,295,228,120
19,621,49,554,79,259,109,318,139,80,169,440,199,550,229,71
20,10,50,222,80,34,110,155,140,37,170,333,200,167,230,230
21,345,51,482,81,199,111,591,141,273,171,66,201,168,231,132
22,45,52,96,82,71,112,428,142,232,172,246,202,120,232,106
23,126,53,89,83,253,113,171,143,148,173,342,203,81,233,370
24,219,54,134,84,436,114,317,144,381,174,50,204,681,234,258
25,258,55,154,85,593,115,200,145,129,175,115,205,580,,
26,333,56,90,86,75,116,185,146,354,176,59,206,120,,
27,406,57,344,87,22,117,594,147,314,177,263,207,29,,
28,360,58,191,88,301,118,102,148,318,178,198,208,219,,
29,200,59,99,89,87,119,67,149,666,179,217,209,156,,
30,201,60,118,90,123,120,130,150,19,180,333,210,48,,
