0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,80,31,345,61,68,91,131,121,257,151,50,181,61,211,168,241,106,271,176,
2,224,32,50,62,425,92,174,122,76,152,55,182,105,212,276,242,147,272,329,
3,134,33,147,63,199,93,477,123,121,153,277,183,209,213,213,243,59,273,101,
4,192,34,23,64,87,94,128,124,92,154,334,184,123,214,23,244,41,274,211,
5,115,35,229,65,262,95,72,125,49,155,89,185,207,215,92,245,135,275,249,
6,89,36,335,66,124,96,135,126,145,156,323,186,18,216,120,246,347,276,133,
7,403,37,82,67,162,97,64,127,100,157,474,187,327,217,60,247,45,277,97,
8,103,38,202,68,110,98,143,128,168,158,53,188,215,218,408,248,105,278,44,
9,191,39,40,69,107,99,189,129,405,159,287,189,141,219,39,249,183,279,90,
10,108,40,166,70,147,100,202,130,155,160,356,190,157,220,127,250,223,280,160,
11,14,41,150,71,113,101,196,131,64,161,63,191,296,221,225,251,242,281,156,
12,111,42,127,72,270,102,114,132,172,162,139,192,148,222,161,252,84,282,517,
13,83,43,185,73,62,103,189,133,69,163,70,193,85,223,205,253,54,283,120,
14,223,44,258,74,75,104,127,134,136,164,278,194,437,224,263,254,138,284,238,
15,136,45,221,75,140,105,140,135,90,165,479,195,24,225,166,255,237,285,93,
16,456,46,144,76,64,106,397,136,122,166,135,196,223,226,94,256,116,286,89,
17,150,47,47,77,85,107,61,137,250,167,80,197,139,227,55,257,93,287,85,
18,55,48,141,78,288,108,101,138,109,168,96,198,222,228,76,258,106,288,42,
19,10,49,60,79,436,109,74,139,567,169,53,199,287,229,127,259,217,289,72,
20,118,50,199,80,95,110,411,140,148,170,6,200,91,230,406,260,57,290,440,
21,574,51,375,81,74,111,135,141,100,171,164,201,175,231,136,261,141,291,153,
22,124,52,210,82,193,112,108,142,134,172,74,202,171,232,265,262,61,292,205,
23,91,53,73,83,336,113,92,143,84,173,52,203,82,233,27,263,134,293,75,
24,64,54,35,84,89,114,69,144,138,174,150,204,200,234,183,264,277,294,228,
25,266,55,310,85,145,115,198,145,200,175,46,205,182,235,250,265,164,295,309,
26,61,56,305,86,105,116,41,146,96,176,16,206,136,236,106,266,102,296,79,
27,169,57,171,87,64,117,124,147,331,177,76,207,87,237,205,267,87,297,140,
28,27,58,105,88,365,118,176,148,6,178,508,208,130,238,146,268,33,298,16,
29,58,59,185,89,63,119,454,149,203,179,217,209,120,239,151,269,39,299,305,
30,304,60,126,90,156,120,143,150,113,180,151,210,177,240,104,270,250,300,99,
Centre:,330104,NATIONAL,INSTITUTE,OF,TECHNOLOGY,"MEGHALAYA,",NIT,MEGHALAYA,BIJNI,COMPLEX,LAITUMKHRAH,"SHILLONG,","SHILLONG,",MEGHALAYA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,191,331,48,361,90,391,35,,,,,,,,,,,,,
302,220,332,499,362,161,392,112,,,,,,,,,,,,,
303,172,333,114,363,12,393,190,,,,,,,,,,,,,
304,129,334,671,364,355,394,205,,,,,,,,,,,,,
305,210,335,166,365,51,395,315,,,,,,,,,,,,,
306,98,336,219,366,45,396,55,,,,,,,,,,,,,
307,325,337,307,367,329,397,175,,,,,,,,,,,,,
308,100,338,136,368,152,398,28,,,,,,,,,,,,,
309,172,339,193,369,184,399,107,,,,,,,,,,,,,
310,205,340,75,370,195,400,172,,,,,,,,,,,,,
311,110,341,76,371,149,401,89,,,,,,,,,,,,,
312,232,342,71,372,120,402,257,,,,,,,,,,,,,
313,229,343,46,373,503,403,179,,,,,,,,,,,,,
314,178,344,105,374,230,404,80,,,,,,,,,,,,,
315,251,345,122,375,286,405,103,,,,,,,,,,,,,
316,380,346,49,376,125,406,68,,,,,,,,,,,,,
317,206,347,40,377,118,,,,,,,,,,,,,,,
318,400,348,319,378,102,,,,,,,,,,,,,,,
319,25,349,67,379,78,,,,,,,,,,,,,,,
320,259,350,185,380,377,,,,,,,,,,,,,,,
321,76,351,54,381,369,,,,,,,,,,,,,,,
322,220,352,174,382,375,,,,,,,,,,,,,,,
323,49,353,122,383,293,,,,,,,,,,,,,,,
324,122,354,516,384,67,,,,,,,,,,,,,,,
325,275,355,415,385,107,,,,,,,,,,,,,,,
326,327,356,89,386,115,,,,,,,,,,,,,,,
327,195,357,156,387,165,,,,,,,,,,,,,,,
328,109,358,388,388,105,,,,,,,,,,,,,,,
329,346,359,507,389,201,,,,,,,,,,,,,,,
330,344,360,126,390,155,,,,,,,,,,,,,,,
