0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,168,31,224,61,139,91,127,121,102,151,433,181,115,211,282,241,529
2,204,32,75,62,339,92,94,122,40,152,543,182,193,212,527,242,105
3,336,33,219,63,172,93,147,123,248,153,11,183,15,213,92,243,262
4,203,34,60,64,559,94,237,124,24,154,652,184,537,214,30,244,459
5,349,35,215,65,530,95,184,125,60,155,180,185,156,215,619,245,138
6,570,36,343,66,481,96,55,126,497,156,305,186,492,216,467,246,78
7,563,37,476,67,512,97,167,127,548,157,696,187,565,217,80,247,157
8,134,38,51,68,148,98,91,128,90,158,31,188,520,218,317,248,311
9,267,39,235,69,495,99,380,129,303,159,136,189,47,219,145,249,108
10,136,40,153,70,45,100,47,130,95,160,176,190,205,220,260,250,58
11,425,41,177,71,357,101,193,131,196,161,467,191,269,221,359,251,207
12,95,42,67,72,173,102,199,132,631,162,251,192,15,222,357,252,372
13,101,43,244,73,680,103,274,133,252,163,188,193,121,223,251,253,413
14,183,44,287,74,95,104,79,134,32,164,663,194,105,224,333,254,198
15,70,45,567,75,307,105,364,135,658,165,525,195,75,225,70,255,285
16,544,46,348,76,382,106,200,136,-29,166,354,196,126,226,358,256,505
17,506,47,600,77,45,107,266,137,387,167,101,197,-10,227,21,257,215
18,454,48,497,78,246,108,289,138,658,168,428,198,41,228,386,258,142
19,432,49,470,79,77,109,67,139,691,169,174,199,229,229,75,259,193
20,100,50,74,80,163,110,65,140,618,170,658,200,73,230,261,260,41
21,530,51,281,81,89,111,50,141,435,171,465,201,501,231,498,261,305
22,520,52,653,82,662,112,192,142,45,172,96,202,170,232,27,262,414
23,131,53,60,83,165,113,568,143,81,173,69,203,648,233,190,263,578
24,603,54,72,84,62,114,311,144,287,174,224,204,18,234,142,264,144
25,42,55,46,85,155,115,76,145,306,175,220,205,96,235,32,265,93
26,319,56,434,86,239,116,246,146,335,176,156,206,374,236,335,266,33
27,193,57,20,87,487,117,61,147,94,177,321,207,57,237,323,267,68
28,67,58,324,88,22,118,81,148,110,178,25,208,199,238,515,268,8
29,41,59,246,89,540,119,80,149,25,179,507,209,170,239,104,269,252
30,493,60,705,90,589,120,99,150,264,180,394,210,646,240,455,,
