0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,118,31,249,61,110,91,611,121,146,151,219,181,390,211,105,241,100,271,179,
2,77,32,62,62,188,92,201,122,195,152,71,182,17,212,68,242,124,272,64,
3,423,33,58,63,94,93,38,123,44,153,50,183,240,213,236,243,304,273,50,
4,340,34,240,64,150,94,138,124,61,154,47,184,248,214,32,244,81,274,309,
5,80,35,233,65,118,95,145,125,430,155,252,185,98,215,80,245,150,275,124,
6,185,36,220,66,111,96,337,126,74,156,288,186,50,216,316,246,124,276,36,
7,20,37,95,67,69,97,542,127,-46,157,437,187,445,217,37,247,271,277,84,
8,19,38,41,68,162,98,97,128,411,158,143,188,94,218,46,248,-3,278,218,
9,125,39,209,69,191,99,89,129,75,159,147,189,110,219,92,249,-2,279,147,
10,70,40,422,70,50,100,179,130,75,160,240,190,166,220,16,250,155,280,69,
11,44,41,25,71,149,101,45,131,37,161,101,191,103,221,247,251,75,281,-14,
12,90,42,67,72,369,102,177,132,500,162,285,192,162,222,70,252,184,282,89,
13,23,43,148,73,215,103,55,133,78,163,18,193,55,223,531,253,136,283,231,
14,53,44,252,74,137,104,182,134,16,164,113,194,367,224,285,254,89,284,62,
15,328,45,170,75,557,105,112,135,166,165,307,195,153,225,123,255,379,285,205,
16,155,46,347,76,80,106,260,136,61,166,44,196,556,226,31,256,525,286,241,
17,489,47,90,77,95,107,59,137,385,167,605,197,144,227,115,257,72,287,167,
18,148,48,392,78,243,108,48,138,87,168,-10,198,53,228,38,258,50,288,59,
19,72,49,120,79,396,109,29,139,150,169,137,199,103,229,100,259,512,289,111,
20,112,50,161,80,372,110,130,140,68,170,36,200,143,230,267,260,151,290,16,
21,50,51,228,81,256,111,611,141,138,171,76,201,83,231,60,261,276,291,86,
22,178,52,362,82,147,112,50,142,480,172,60,202,563,232,75,262,107,292,299,
23,106,53,391,83,61,113,457,143,174,173,46,203,589,233,103,263,106,293,58,
24,30,54,136,84,141,114,152,144,78,174,175,204,202,234,432,264,107,294,425,
25,301,55,17,85,71,115,426,145,101,175,60,205,141,235,451,265,114,295,223,
26,348,56,544,86,51,116,65,146,207,176,57,206,27,236,105,266,206,296,65,
27,101,57,0,87,208,117,573,147,85,177,223,207,105,237,200,267,325,297,55,
28,54,58,393,88,67,118,360,148,99,178,101,208,80,238,151,268,63,298,25,
29,367,59,108,89,41,119,116,149,152,179,67,209,99,239,113,269,76,299,292,
30,171,60,220,90,51,120,69,150,538,180,285,210,575,240,315,270,65,300,35,
Centre:,312303,SCHOOL,OF,"SCHOLARS,",NEAR,TAJ,PETROL,PUMP,KHAT,ROAD,KHOKARLA,"BHANDARA,","BHANDARA,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,63,331,248,,,,,,,,,,,,,,,,,
302,170,332,410,,,,,,,,,,,,,,,,,
303,185,333,50,,,,,,,,,,,,,,,,,
304,35,334,274,,,,,,,,,,,,,,,,,
305,473,335,109,,,,,,,,,,,,,,,,,
306,249,336,32,,,,,,,,,,,,,,,,,
307,322,337,245,,,,,,,,,,,,,,,,,
308,20,338,166,,,,,,,,,,,,,,,,,
309,45,339,251,,,,,,,,,,,,,,,,,
310,125,340,62,,,,,,,,,,,,,,,,,
311,256,341,57,,,,,,,,,,,,,,,,,
312,80,342,321,,,,,,,,,,,,,,,,,
313,37,343,220,,,,,,,,,,,,,,,,,
314,75,344,521,,,,,,,,,,,,,,,,,
315,11,345,11,,,,,,,,,,,,,,,,,
316,108,346,79,,,,,,,,,,,,,,,,,
317,115,347,121,,,,,,,,,,,,,,,,,
318,94,348,24,,,,,,,,,,,,,,,,,
319,384,349,115,,,,,,,,,,,,,,,,,
320,204,350,40,,,,,,,,,,,,,,,,,
321,18,351,134,,,,,,,,,,,,,,,,,
322,149,352,177,,,,,,,,,,,,,,,,,
323,54,353,445,,,,,,,,,,,,,,,,,
324,145,354,88,,,,,,,,,,,,,,,,,
325,65,355,184,,,,,,,,,,,,,,,,,
326,26,,,,,,,,,,,,,,,,,,,
327,332,,,,,,,,,,,,,,,,,,,
328,101,,,,,,,,,,,,,,,,,,,
329,103,,,,,,,,,,,,,,,,,,,
330,58,,,,,,,,,,,,,,,,,,,
