0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,51,31,61,61,80,91,159,121,125,151,119,181,111,211,260,241,183,271,210,
2,155,32,229,62,87,92,180,122,295,152,315,182,94,212,225,242,262,272,300,
3,-7,33,219,63,82,93,313,123,38,153,174,183,101,213,219,243,214,273,259,
4,95,34,154,64,47,94,62,124,410,154,195,184,103,214,36,244,118,274,24,
5,270,35,515,65,47,95,177,125,75,155,125,185,245,215,166,245,35,275,190,
6,67,36,268,66,197,96,134,126,584,156,115,186,105,216,170,246,217,276,235,
7,45,37,140,67,70,97,439,127,86,157,130,187,171,217,276,247,170,277,600,
8,301,38,121,68,160,98,115,128,274,158,355,188,487,218,326,248,80,278,70,
9,252,39,25,69,102,99,333,129,454,159,418,189,303,219,189,249,61,279,427,
10,245,40,167,70,146,100,165,130,167,160,454,190,377,220,42,250,41,280,205,
11,463,41,88,71,75,101,95,131,88,161,118,191,403,221,115,251,128,281,256,
12,155,42,113,72,58,102,113,132,247,162,202,192,111,222,123,252,75,282,34,
13,282,43,236,73,248,103,498,133,175,163,82,193,244,223,245,253,38,283,151,
14,193,44,227,74,130,104,18,134,249,164,17,194,107,224,125,254,293,284,178,
15,90,45,618,75,571,105,605,135,134,165,111,195,198,225,505,255,36,285,172,
16,326,46,72,76,185,106,190,136,155,166,82,196,379,226,57,256,204,286,60,
17,143,47,34,77,214,107,51,137,122,167,50,197,611,227,75,257,190,287,51,
18,216,48,210,78,104,108,246,138,28,168,244,198,110,228,146,258,311,288,39,
19,175,49,100,79,83,109,108,139,152,169,93,199,209,229,464,259,322,289,137,
20,130,50,214,80,211,110,143,140,20,170,207,200,44,230,160,260,135,290,83,
21,89,51,138,81,155,111,218,141,35,171,176,201,168,231,75,261,310,291,136,
22,240,52,248,82,159,112,59,142,228,172,100,202,301,232,156,262,97,292,85,
23,116,53,269,83,-5,113,129,143,119,173,65,203,221,233,136,263,446,293,75,
24,112,54,-14,84,72,114,141,144,264,174,133,204,340,234,205,264,148,294,235,
25,155,55,411,85,470,115,104,145,151,175,328,205,140,235,235,265,264,295,66,
26,258,56,125,86,102,116,89,146,195,176,75,206,96,236,303,266,188,296,94,
27,222,57,408,87,94,117,181,147,81,177,58,207,404,237,174,267,205,297,48,
28,252,58,140,88,210,118,274,148,132,178,92,208,330,238,76,268,185,298,145,
29,107,59,242,89,87,119,160,149,190,179,213,209,45,239,183,269,422,299,90,
30,78,60,90,90,550,120,210,150,168,180,260,210,169,240,381,270,45,300,279,
Centre:,272804,NATIONAL,PUBLIC,"SCHOOL,",5TH,CROSS,SHESHADRIPURAM,SHIVAMOGGA,?,577,"201,",SHIVAMOGA,"(SHIMOGA),",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,325,331,184,361,55,391,66,,,,,,,,,,,,,
302,117,332,168,362,188,392,137,,,,,,,,,,,,,
303,-1,333,95,363,131,393,157,,,,,,,,,,,,,
304,550,334,428,364,109,394,138,,,,,,,,,,,,,
305,364,335,421,365,81,,,,,,,,,,,,,,,
306,46,336,137,366,304,,,,,,,,,,,,,,,
307,385,337,89,367,36,,,,,,,,,,,,,,,
308,200,338,158,368,69,,,,,,,,,,,,,,,
309,289,339,80,369,129,,,,,,,,,,,,,,,
310,53,340,249,370,98,,,,,,,,,,,,,,,
311,50,341,90,371,78,,,,,,,,,,,,,,,
312,171,342,80,372,224,,,,,,,,,,,,,,,
313,270,343,479,373,95,,,,,,,,,,,,,,,
314,172,344,120,374,373,,,,,,,,,,,,,,,
315,89,345,107,375,232,,,,,,,,,,,,,,,
316,40,346,20,376,101,,,,,,,,,,,,,,,
317,77,347,527,377,85,,,,,,,,,,,,,,,
318,140,348,39,378,475,,,,,,,,,,,,,,,
319,58,349,596,379,430,,,,,,,,,,,,,,,
320,143,350,33,380,321,,,,,,,,,,,,,,,
321,46,351,315,381,175,,,,,,,,,,,,,,,
322,288,352,449,382,87,,,,,,,,,,,,,,,
323,138,353,103,383,186,,,,,,,,,,,,,,,
324,412,354,453,384,93,,,,,,,,,,,,,,,
325,101,355,183,385,84,,,,,,,,,,,,,,,
326,166,356,264,386,289,,,,,,,,,,,,,,,
327,108,357,163,387,147,,,,,,,,,,,,,,,
328,72,358,267,388,201,,,,,,,,,,,,,,,
329,160,359,119,389,126,,,,,,,,,,,,,,,
330,79,360,268,390,452,,,,,,,,,,,,,,,
