0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
BHANDARA,"ROAD,","NAGPUR,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,115,31,84,61,168,91,47,121,671,151,54,181,307,211,229,241,60,271,282,,,,,,,,,
2,93,32,354,62,226,92,580,122,333,152,105,182,42,212,22,242,82,272,249,,,,,,,,,
3,142,33,218,63,121,93,37,123,612,153,307,183,202,213,241,243,480,273,118,,,,,,,,,
4,571,34,233,64,105,94,165,124,582,154,308,184,69,214,216,244,601,274,68,,,,,,,,,
5,256,35,195,65,88,95,475,125,204,155,138,185,597,215,85,245,23,275,21,,,,,,,,,
6,105,36,115,66,58,96,244,126,106,156,214,186,96,216,174,246,111,276,192,,,,,,,,,
7,73,37,132,67,94,97,579,127,337,157,74,187,256,217,119,247,173,277,40,,,,,,,,,
8,182,38,81,68,43,98,50,128,22,158,379,188,192,218,231,248,223,278,348,,,,,,,,,
9,456,39,44,69,305,99,627,129,248,159,95,189,345,219,124,249,114,279,66,,,,,,,,,
10,16,40,428,70,292,100,251,130,45,160,347,190,67,220,60,250,643,280,84,,,,,,,,,
11,185,41,454,71,83,101,241,131,95,161,287,191,66,221,101,251,455,281,185,,,,,,,,,
12,182,42,123,72,435,102,420,132,38,162,100,192,183,222,93,252,491,282,429,,,,,,,,,
13,25,43,75,73,46,103,72,133,348,163,150,193,147,223,133,253,99,283,68,,,,,,,,,
14,57,44,123,74,294,104,540,134,25,164,403,194,328,224,237,254,302,284,234,,,,,,,,,
15,153,45,333,75,310,105,72,135,71,165,128,195,102,225,78,255,63,285,419,,,,,,,,,
16,101,46,80,76,419,106,87,136,85,166,38,196,158,226,35,256,246,286,187,,,,,,,,,
17,194,47,210,77,530,107,291,137,125,167,444,197,91,227,181,257,181,287,306,,,,,,,,,
18,84,48,179,78,235,108,102,138,132,168,70,198,57,228,191,258,62,288,219,,,,,,,,,
19,191,49,112,79,273,109,86,139,54,169,538,199,70,229,183,259,399,289,366,,,,,,,,,
20,107,50,164,80,149,110,296,140,209,170,139,200,291,230,317,260,652,290,222,,,,,,,,,
21,176,51,95,81,68,111,101,141,207,171,340,201,66,231,98,261,191,291,39,,,,,,,,,
22,63,52,122,82,106,112,27,142,26,172,46,202,318,232,396,262,66,292,72,,,,,,,,,
23,252,53,59,83,70,113,347,143,88,173,285,203,93,233,406,263,241,293,336,,,,,,,,,
24,202,54,111,84,388,114,156,144,489,174,378,204,15,234,152,264,61,294,102,,,,,,,,,
25,104,55,171,85,54,115,71,145,68,175,213,205,150,235,274,265,186,295,40,,,,,,,,,
26,342,56,413,86,85,116,430,146,168,176,567,206,25,236,157,266,21,296,397,,,,,,,,,
27,65,57,359,87,274,117,313,147,28,177,122,207,143,237,40,267,224,297,89,,,,,,,,,
28,139,58,88,88,250,118,0,148,486,178,51,208,228,238,150,268,158,298,345,,,,,,,,,
29,28,59,45,89,198,119,514,149,399,179,347,209,476,239,94,269,396,299,70,,,,,,,,,
30,128,60,136,90,310,120,167,150,72,180,59,210,313,240,220,270,73,300,264,,,,,,,,,
Centre:,311114,K.,JOHN,PUBLIC,"SCHOOL,",ASSOLI,VILLAGE,DIGHORI,(KALE),POST,BHANDARA,ROAD,TAH.,KAMPTEE,ASOLI,AFTER,OUTER,RING,ROAD,FLY,OVER,BRIDGE,NEET,(UG),2024,Page,No.,2
BHANDARA,"ROAD,","NAGPUR,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,566,331,155,361,128,391,110,421,483,451,112,481,78,511,142,541,257,571,341,,,,,,,,,
302,330,332,153,362,115,392,298,422,85,452,135,482,118,512,113,542,154,572,94,,,,,,,,,
303,65,333,260,363,185,393,302,423,199,453,281,483,551,513,100,543,80,573,188,,,,,,,,,
304,353,334,70,364,74,394,50,424,327,454,116,484,67,514,113,544,190,574,551,,,,,,,,,
305,325,335,55,365,226,395,110,425,617,455,291,485,327,515,466,545,276,575,151,,,,,,,,,
306,48,336,119,366,63,396,501,426,651,456,50,486,190,516,319,546,148,576,140,,,,,,,,,
307,48,337,547,367,535,397,406,427,566,457,180,487,145,517,357,547,82,577,254,,,,,,,,,
308,351,338,75,368,160,398,120,428,499,458,218,488,228,518,153,548,301,578,34,,,,,,,,,
309,80,339,302,369,62,399,172,429,95,459,138,489,95,519,292,549,146,579,157,,,,,,,,,
310,564,340,388,370,103,400,385,430,105,460,35,490,147,520,144,550,49,580,104,,,,,,,,,
311,-1,341,650,371,28,401,274,431,285,461,432,491,83,521,489,551,119,,,,,,,,,,,
312,62,342,499,372,254,402,81,432,168,462,146,492,80,522,15,552,223,,,,,,,,,,,
313,384,343,124,373,153,403,77,433,242,463,168,493,205,523,230,553,342,,,,,,,,,,,
314,137,344,109,374,91,404,45,434,208,464,94,494,78,524,309,554,563,,,,,,,,,,,
315,177,345,132,375,432,405,77,435,303,465,273,495,115,525,100,555,66,,,,,,,,,,,
316,172,346,98,376,336,406,87,436,80,466,58,496,55,526,99,556,79,,,,,,,,,,,
317,24,347,80,377,177,407,220,437,-3,467,94,497,217,527,190,557,519,,,,,,,,,,,
318,85,348,107,378,699,408,202,438,73,468,66,498,90,528,61,558,211,,,,,,,,,,,
319,180,349,483,379,219,409,549,439,354,469,230,499,277,529,90,559,320,,,,,,,,,,,
320,228,350,107,380,87,410,136,440,467,470,101,500,262,530,160,560,87,,,,,,,,,,,
321,110,351,410,381,425,411,38,441,263,471,644,501,103,531,123,561,238,,,,,,,,,,,
322,171,352,119,382,372,412,591,442,47,472,298,502,179,532,603,562,1,,,,,,,,,,,
323,75,353,311,383,440,413,56,443,45,473,57,503,155,533,473,563,111,,,,,,,,,,,
324,83,354,78,384,231,414,372,444,61,474,46,504,241,534,128,564,207,,,,,,,,,,,
325,111,355,157,385,56,415,64,445,148,475,488,505,170,535,249,565,195,,,,,,,,,,,
326,436,356,242,386,185,416,108,446,397,476,384,506,94,536,57,566,107,,,,,,,,,,,
327,210,357,621,387,119,417,203,447,65,477,547,507,261,537,386,567,555,,,,,,,,,,,
328,100,358,405,388,61,418,279,448,79,478,441,508,346,538,86,568,48,,,,,,,,,,,
329,125,359,459,389,495,419,366,449,40,479,155,509,581,539,60,569,90,,,,,,,,,,,
330,73,360,306,390,108,420,36,450,85,480,558,510,343,540,127,570,303,,,,,,,,,,,
