0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MANGAL,KARYALAYA,AMBAJOGAI,"431517,","BEED,",MAHARASHTRA,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,288,31,70,61,62,91,233,121,5,151,77,181,31,211,161
2,230,32,134,62,95,92,520,122,555,152,149,182,51,212,214
3,575,33,264,63,545,93,65,123,-8,153,65,183,60,213,228
4,114,34,403,64,250,94,269,124,105,154,97,184,88,214,105
5,20,35,111,65,53,95,183,125,370,155,86,185,267,215,315
6,194,36,80,66,46,96,224,126,220,156,103,186,30,216,201
7,96,37,173,67,444,97,343,127,132,157,94,187,23,217,105
8,337,38,85,68,112,98,120,128,97,158,646,188,321,218,72
9,146,39,81,69,89,99,87,129,234,159,310,189,469,219,67
10,61,40,70,70,43,100,550,130,185,160,215,190,153,220,51
11,62,41,18,71,310,101,398,131,73,161,84,191,123,221,212
12,157,42,108,72,48,102,52,132,156,162,18,192,108,222,22
13,83,43,88,73,359,103,185,133,513,163,45,193,101,223,1
14,97,44,557,74,75,104,155,134,486,164,341,194,184,224,17
15,6,45,25,75,142,105,55,135,462,165,265,195,42,225,126
16,245,46,35,76,243,106,55,136,177,166,285,196,149,226,117
17,192,47,550,77,278,107,420,137,414,167,322,197,41,227,305
18,67,48,70,78,97,108,70,138,259,168,28,198,459,228,213
19,4,49,320,79,30,109,104,139,275,169,487,199,100,229,6
20,571,50,86,80,124,110,414,140,47,170,150,200,140,230,40
21,33,51,410,81,357,111,102,141,113,171,73,201,63,231,52
22,44,52,305,82,37,112,529,142,-1,172,166,202,160,232,150
23,232,53,207,83,66,113,499,143,18,173,267,203,102,,
24,81,54,19,84,89,114,151,144,97,174,228,204,15,,
25,271,55,563,85,361,115,114,145,113,175,80,205,394,,
26,25,56,391,86,312,116,41,146,42,176,31,206,45,,
27,185,57,28,87,122,117,449,147,180,177,25,207,106,,
28,236,58,150,88,406,118,230,148,490,178,535,208,216,,
29,82,59,245,89,90,119,25,149,63,179,275,209,40,,
30,396,60,342,90,42,120,429,150,33,180,512,210,213,,
