0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
753004,"ODISHA,","CUTTACK,",ODISHA,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,541,31,116,61,224,91,400,121,486,151,95,181,110,211,218
2,0,32,190,62,209,92,225,122,65,152,67,182,436,212,55
3,176,33,275,63,371,93,136,123,257,153,160,183,5,213,676
4,132,34,13,64,241,94,-10,124,65,154,473,184,201,214,55
5,129,35,108,65,200,95,154,125,97,155,438,185,125,215,341
6,38,36,75,66,141,96,336,126,107,156,88,186,101,216,356
7,469,37,597,67,81,97,81,127,56,157,166,187,439,217,74
8,206,38,47,68,60,98,110,128,49,158,174,188,123,218,483
9,21,39,220,69,364,99,53,129,45,159,453,189,197,219,175
10,705,40,161,70,165,100,90,130,292,160,70,190,462,220,185
11,166,41,136,71,15,101,602,131,48,161,110,191,84,221,535
12,72,42,140,72,126,102,105,132,62,162,59,192,181,222,321
13,276,43,59,73,296,103,79,133,187,163,247,193,480,223,287
14,69,44,268,74,135,104,97,134,487,164,462,194,53,224,678
15,240,45,65,75,107,105,1,135,153,165,100,195,230,225,345
16,97,46,84,76,115,106,148,136,129,166,179,196,22,226,66
17,138,47,173,77,580,107,181,137,127,167,54,197,145,227,472
18,134,48,255,78,636,108,114,138,157,168,112,198,149,228,77
19,245,49,242,79,97,109,327,139,15,169,329,199,211,229,181
20,432,50,55,80,21,110,55,140,339,170,55,200,199,230,340
21,621,51,580,81,131,111,137,141,112,171,593,201,146,231,266
22,438,52,106,82,30,112,45,142,265,172,100,202,90,232,214
23,47,53,77,83,229,113,288,143,208,173,657,203,131,233,22
24,406,54,25,84,534,114,58,144,40,174,113,204,356,,
25,157,55,101,85,121,115,126,145,315,175,374,205,417,,
26,470,56,62,86,89,116,128,146,110,176,26,206,360,,
27,135,57,178,87,88,117,443,147,65,177,388,207,54,,
28,158,58,253,88,203,118,35,148,90,178,97,208,62,,
29,151,59,59,89,208,119,467,149,100,179,98,209,94,,
30,366,60,374,90,70,120,100,150,77,180,331,210,145,,
