0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
"BALLIA,",UP,-,"277301,","BALLIA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,163,31,59,61,133,91,53,121,95,151,398,181,8,211,74,241,65,271,23,,,,,,,
2,68,32,381,62,38,92,13,122,151,152,198,182,226,212,136,242,76,272,176,,,,,,,
3,50,33,66,63,11,93,133,123,431,153,89,183,6,213,119,243,314,273,5,,,,,,,
4,61,34,69,64,75,94,45,124,38,154,60,184,118,214,1,244,30,274,79,,,,,,,
5,363,35,217,65,104,95,93,125,295,155,87,185,72,215,50,245,34,275,97,,,,,,,
6,47,36,35,66,85,96,106,126,15,156,108,186,138,216,208,246,76,276,82,,,,,,,
7,198,37,166,67,45,97,43,127,70,157,55,187,104,217,272,247,298,277,12,,,,,,,
8,333,38,32,68,69,98,83,128,61,158,41,188,155,218,401,248,195,278,47,,,,,,,
9,248,39,124,69,127,99,47,129,94,159,33,189,11,219,21,249,113,279,114,,,,,,,
10,115,40,70,70,54,100,219,130,50,160,33,190,36,220,62,250,-15,280,171,,,,,,,
11,25,41,105,71,42,101,92,131,15,161,109,191,88,221,36,251,60,281,260,,,,,,,
12,27,42,335,72,52,102,27,132,25,162,22,192,300,222,28,252,107,282,45,,,,,,,
13,80,43,55,73,61,103,270,133,62,163,259,193,40,223,100,253,112,283,80,,,,,,,
14,86,44,270,74,65,104,96,134,72,164,65,194,47,224,219,254,25,284,193,,,,,,,
15,71,45,105,75,118,105,135,135,57,165,56,195,117,225,-26,255,94,285,116,,,,,,,
16,217,46,219,76,24,106,70,136,138,166,61,196,37,226,176,256,142,286,130,,,,,,,
17,5,47,87,77,72,107,95,137,259,167,32,197,45,227,42,257,57,287,123,,,,,,,
18,269,48,61,78,29,108,33,138,39,168,92,198,171,228,170,258,60,288,489,,,,,,,
19,-29,49,46,79,133,109,123,139,65,169,88,199,126,229,154,259,125,289,154,,,,,,,
20,78,50,60,80,-5,110,90,140,80,170,35,200,53,230,41,260,73,290,228,,,,,,,
21,514,51,78,81,165,111,135,141,96,171,26,201,72,231,30,261,47,291,70,,,,,,,
22,25,52,26,82,184,112,73,142,54,172,320,202,85,232,53,262,101,292,58,,,,,,,
23,35,53,116,83,8,113,104,143,183,173,232,203,101,233,60,263,72,293,124,,,,,,,
24,80,54,53,84,41,114,105,144,107,174,31,204,53,234,332,264,72,294,69,,,,,,,
25,60,55,74,85,20,115,4,145,60,175,25,205,369,235,14,265,328,295,46,,,,,,,
26,139,56,110,86,63,116,38,146,171,176,269,206,50,236,11,266,616,296,60,,,,,,,
27,11,57,31,87,-20,117,100,147,34,177,100,207,34,237,62,267,30,297,151,,,,,,,
28,40,58,30,88,105,118,27,148,90,178,84,208,175,238,340,268,20,298,169,,,,,,,
29,33,59,13,89,106,119,90,149,61,179,169,209,82,239,58,269,187,299,53,,,,,,,
30,60,60,51,90,285,120,54,150,170,180,209,210,171,240,65,270,482,300,107,,,,,,,
Centre:,442206,ST.,XAIVER,SCHOOL,RAMPUR,MEHWAL,BALIA,UTTAR,"PRADESH,",ST.,XAVIERS,"SCHOOL,",SIKANDERPUR,"ROAD,",BLOCK,-,"HANUMANGANJ,",VILL,-,"DHARHARA,",NEET,(UG),2024,Page,No.,2
"BALLIA,",UP,-,"277301,","BALLIA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,
301,63,,,,,,,,,,,,,,,,,,,,,,,,,
302,172,,,,,,,,,,,,,,,,,,,,,,,,,
303,82,,,,,,,,,,,,,,,,,,,,,,,,,
304,198,,,,,,,,,,,,,,,,,,,,,,,,,
305,393,,,,,,,,,,,,,,,,,,,,,,,,,
306,1,,,,,,,,,,,,,,,,,,,,,,,,,
307,40,,,,,,,,,,,,,,,,,,,,,,,,,
308,233,,,,,,,,,,,,,,,,,,,,,,,,,
309,285,,,,,,,,,,,,,,,,,,,,,,,,,
310,520,,,,,,,,,,,,,,,,,,,,,,,,,
311,50,,,,,,,,,,,,,,,,,,,,,,,,,
312,51,,,,,,,,,,,,,,,,,,,,,,,,,
313,85,,,,,,,,,,,,,,,,,,,,,,,,,
314,90,,,,,,,,,,,,,,,,,,,,,,,,,
315,80,,,,,,,,,,,,,,,,,,,,,,,,,
316,40,,,,,,,,,,,,,,,,,,,,,,,,,
317,250,,,,,,,,,,,,,,,,,,,,,,,,,
318,55,,,,,,,,,,,,,,,,,,,,,,,,,
319,125,,,,,,,,,,,,,,,,,,,,,,,,,
320,70,,,,,,,,,,,,,,,,,,,,,,,,,
321,66,,,,,,,,,,,,,,,,,,,,,,,,,
322,225,,,,,,,,,,,,,,,,,,,,,,,,,
323,140,,,,,,,,,,,,,,,,,,,,,,,,,
324,157,,,,,,,,,,,,,,,,,,,,,,,,,
325,76,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,,,,,,,,,,,,,,,,,,,,,,,,,
327,10,,,,,,,,,,,,,,,,,,,,,,,,,
328,539,,,,,,,,,,,,,,,,,,,,,,,,,
329,55,,,,,,,,,,,,,,,,,,,,,,,,,
330,75,,,,,,,,,,,,,,,,,,,,,,,,,
