0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,437,31,383,61,80,91,211,121,493,151,596,181,67,211,153
2,102,32,168,62,244,92,632,122,212,152,483,182,218,212,516
3,317,33,443,63,43,93,451,123,121,153,256,183,71,213,174
4,24,34,262,64,400,94,176,124,342,154,588,184,188,214,180
5,133,35,336,65,501,95,611,125,275,155,109,185,311,215,321
6,80,36,117,66,213,96,51,126,97,156,38,186,251,216,306
7,571,37,198,67,331,97,204,127,152,157,50,187,203,217,326
8,125,38,165,68,354,98,328,128,300,158,164,188,119,218,209
9,329,39,93,69,542,99,282,129,149,159,361,189,95,219,156
10,116,40,132,70,99,100,276,130,630,160,205,190,248,220,137
11,499,41,65,71,26,101,69,131,91,161,287,191,79,221,425
12,114,42,176,72,34,102,85,132,375,162,158,192,106,222,102
13,146,43,303,73,416,103,69,133,70,163,151,193,317,223,494
14,31,44,234,74,584,104,36,134,104,164,71,194,115,224,59
15,240,45,249,75,98,105,101,135,167,165,142,195,192,225,225
16,165,46,284,76,284,106,75,136,278,166,510,196,4,226,344
17,181,47,368,77,45,107,360,137,218,167,370,197,130,227,443
18,354,48,116,78,139,108,41,138,299,168,123,198,81,228,165
19,248,49,288,79,23,109,56,139,563,169,192,199,451,229,60
20,405,50,375,80,196,110,76,140,452,170,47,200,125,230,55
21,421,51,257,81,483,111,145,141,409,171,217,201,319,231,52
22,135,52,489,82,60,112,64,142,90,172,387,202,90,232,175
23,130,53,249,83,190,113,24,143,25,173,103,203,61,,
24,35,54,381,84,338,114,170,144,70,174,74,204,361,,
25,196,55,113,85,281,115,533,145,220,175,159,205,103,,
26,114,56,46,86,15,116,80,146,457,176,207,206,196,,
27,52,57,265,87,505,117,88,147,89,177,115,207,50,,
28,64,58,6,88,117,118,353,148,55,178,235,208,238,,
29,203,59,185,89,3,119,662,149,172,179,373,209,138,,
30,198,60,231,90,111,120,150,150,312,180,71,210,200,,
