0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,262,31,145,61,187,91,449,121,332,151,98,181,126,211,274,241,121,271,316
2,544,32,136,62,21,92,319,122,29,152,172,182,75,212,32,242,211,272,81
3,139,33,6,63,252,93,201,123,47,153,194,183,130,213,52,243,70,273,109
4,213,34,46,64,35,94,600,124,78,154,196,184,414,214,70,244,559,274,640
5,54,35,160,65,26,95,206,125,670,155,325,185,101,215,59,245,323,275,91
6,336,36,10,66,39,96,161,126,407,156,-6,186,75,216,134,246,48,276,515
7,114,37,265,67,106,97,662,127,288,157,84,187,265,217,199,247,369,277,540
8,165,38,102,68,118,98,284,128,63,158,341,188,523,218,72,248,203,278,86
9,75,39,146,69,492,99,43,129,13,159,347,189,505,219,313,249,207,279,685
10,515,40,116,70,51,100,293,130,17,160,247,190,491,220,142,250,317,280,171
11,189,41,397,71,277,101,364,131,267,161,310,191,336,221,203,251,104,281,184
12,606,42,51,72,96,102,55,132,516,162,143,192,143,222,179,252,150,282,135
13,284,43,419,73,671,103,68,133,171,163,456,193,252,223,123,253,156,283,144
14,78,44,183,74,498,104,158,134,68,164,19,194,607,224,392,254,458,284,86
15,278,45,507,75,63,105,370,135,263,165,120,195,176,225,158,255,328,285,355
16,76,46,415,76,146,106,149,136,1,166,110,196,429,226,203,256,90,286,41
17,52,47,200,77,220,107,197,137,70,167,327,197,173,227,214,257,109,287,329
18,90,48,85,78,75,108,134,138,105,168,306,198,318,228,202,258,79,288,279
19,197,49,145,79,36,109,228,139,97,169,48,199,127,229,584,259,202,289,69
20,130,50,213,80,103,110,690,140,301,170,79,200,206,230,265,260,21,290,176
21,290,51,393,81,64,111,163,141,298,171,292,201,382,231,459,261,141,291,72
22,173,52,223,82,267,112,393,142,130,172,126,202,256,232,519,262,318,292,225
23,46,53,128,83,254,113,322,143,55,173,488,203,102,233,224,263,125,293,207
24,176,54,364,84,25,114,229,144,244,174,268,204,33,234,251,264,117,294,41
25,61,55,214,85,40,115,300,145,153,175,64,205,484,235,95,265,122,295,423
26,163,56,78,86,361,116,194,146,31,176,236,206,604,236,163,266,76,296,100
27,441,57,128,87,125,117,37,147,202,177,374,207,161,237,164,267,300,297,258
28,45,58,94,88,120,118,48,148,371,178,126,208,325,238,288,268,96,298,57
29,426,59,30,89,357,119,389,149,80,179,177,209,442,239,24,269,68,299,394
30,191,60,50,90,291,120,486,150,29,180,71,210,166,240,84,270,566,300,250
Centre:,150253,HIMALAYAN,INTERNATIONAL,"SCHOOL,","MAHARAJGANJ,",WEST,GANDHI,"MAIDAN,",MANER,"PATNA,","PATNA,",BIHAR,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,28,331,176,361,110,391,139,421,440,451,112,,,,,,,,
302,220,332,131,362,183,392,89,422,316,452,116,,,,,,,,
303,315,333,355,363,147,393,84,423,108,453,259,,,,,,,,
304,29,334,94,364,123,394,72,424,583,454,55,,,,,,,,
305,210,335,65,365,111,395,444,425,330,455,35,,,,,,,,
306,15,336,0,366,123,396,90,426,41,456,43,,,,,,,,
307,15,337,61,367,300,397,76,427,257,457,497,,,,,,,,
308,32,338,200,368,137,398,62,428,291,458,199,,,,,,,,
309,415,339,188,369,534,399,418,429,309,459,88,,,,,,,,
310,413,340,115,370,132,400,85,430,446,460,62,,,,,,,,
311,36,341,140,371,436,401,367,431,31,461,70,,,,,,,,
312,139,342,66,372,35,402,50,432,96,462,85,,,,,,,,
313,223,343,96,373,237,403,340,433,275,,,,,,,,,,
314,514,344,578,374,295,404,153,434,475,,,,,,,,,,
315,491,345,82,375,55,405,540,435,100,,,,,,,,,,
316,89,346,112,376,67,406,510,436,331,,,,,,,,,,
317,158,347,266,377,497,407,59,437,224,,,,,,,,,,
318,72,348,93,378,190,408,338,438,103,,,,,,,,,,
319,632,349,331,379,304,409,24,439,499,,,,,,,,,,
320,64,350,316,380,232,410,272,440,189,,,,,,,,,,
321,350,351,205,381,110,411,570,441,209,,,,,,,,,,
322,470,352,203,382,503,412,62,442,592,,,,,,,,,,
323,239,353,363,383,260,413,490,443,80,,,,,,,,,,
324,506,354,305,384,413,414,208,444,166,,,,,,,,,,
325,93,355,670,385,9,415,62,445,67,,,,,,,,,,
326,190,356,89,386,100,416,129,446,228,,,,,,,,,,
327,115,357,154,387,161,417,76,447,139,,,,,,,,,,
328,172,358,406,388,217,418,254,448,291,,,,,,,,,,
329,252,359,348,389,508,419,60,449,69,,,,,,,,,,
330,102,360,135,390,204,420,230,450,170,,,,,,,,,,
