0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"ACADEMY,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,79,31,298,61,300,91,94,121,117,151,380,181,139,211,272,241,197,271,36,,,,,
2,74,32,327,62,115,92,439,122,454,152,229,182,21,212,332,242,65,272,377,,,,,
3,490,33,177,63,283,93,135,123,348,153,487,183,50,213,300,243,-9,273,355,,,,,
4,168,34,10,64,83,94,179,124,366,154,607,184,195,214,156,244,96,274,338,,,,,
5,130,35,78,65,64,95,165,125,153,155,105,185,443,215,75,245,245,275,474,,,,,
6,82,36,97,66,264,96,26,126,110,156,210,186,82,216,501,246,129,276,188,,,,,
7,107,37,345,67,78,97,169,127,197,157,388,187,285,217,218,247,533,277,96,,,,,
8,274,38,217,68,122,98,359,128,389,158,357,188,217,218,474,248,574,278,274,,,,,
9,483,39,176,69,280,99,50,129,545,159,71,189,56,219,268,249,115,279,353,,,,,
10,148,40,147,70,365,100,96,130,134,160,284,190,16,220,352,250,418,280,244,,,,,
11,55,41,490,71,69,101,110,131,280,161,131,191,406,221,317,251,311,281,57,,,,,
12,468,42,149,72,293,102,46,132,135,162,426,192,40,222,108,252,61,282,293,,,,,
13,179,43,327,73,175,103,701,133,542,163,458,193,212,223,292,253,146,283,347,,,,,
14,324,44,121,74,263,104,393,134,383,164,319,194,258,224,37,254,296,284,80,,,,,
15,405,45,223,75,299,105,108,135,255,165,153,195,26,225,56,255,43,285,340,,,,,
16,310,46,435,76,127,106,205,136,158,166,538,196,306,226,66,256,332,286,345,,,,,
17,491,47,243,77,245,107,417,137,104,167,99,197,316,227,298,257,413,287,109,,,,,
18,73,48,479,78,706,108,351,138,217,168,365,198,473,228,154,258,54,288,53,,,,,
19,276,49,180,79,417,109,513,139,422,169,171,199,50,229,147,259,169,289,112,,,,,
20,140,50,264,80,504,110,134,140,75,170,177,200,78,230,417,260,246,290,249,,,,,
21,90,51,203,81,90,111,233,141,82,171,549,201,106,231,242,261,170,291,118,,,,,
22,476,52,34,82,415,112,145,142,278,172,615,202,217,232,70,262,448,292,240,,,,,
23,405,53,205,83,354,113,286,143,240,173,283,203,252,233,87,263,55,293,256,,,,,
24,116,54,41,84,127,114,123,144,110,174,130,204,191,234,139,264,104,294,429,,,,,
25,191,55,392,85,148,115,307,145,180,175,200,205,349,235,96,265,120,295,59,,,,,
26,111,56,354,86,98,116,120,146,150,176,81,206,67,236,311,266,64,296,369,,,,,
27,132,57,82,87,238,117,46,147,74,177,52,207,380,237,263,267,161,297,45,,,,,
28,373,58,190,88,159,118,483,148,441,178,426,208,89,238,59,268,30,298,232,,,,,
29,109,59,306,89,350,119,316,149,235,179,380,209,228,239,576,269,117,299,301,,,,,
30,400,60,157,90,497,120,398,150,101,180,618,210,102,240,349,270,91,300,234,,,,,
Centre:,420105,LORDS,INSTITUTE,OF,ENGINEERING,AND,"TECHNOLOGY,",SY,NO:32,HIMAYATH,SAGAR,NEAR,POLICE,ACADEMY,HIMAYATH,SAGAR,TELANGANA,POLICE,NEET,(UG),2024,Page,No.,2
"ACADEMY,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,165,331,482,361,234,391,443,421,195,451,133,481,133,511,214,541,394,571,40,,,,,
302,225,332,66,362,204,392,115,422,286,452,161,482,209,512,56,542,70,572,384,,,,,
303,150,333,460,363,204,393,252,423,61,453,147,483,92,513,90,543,344,573,140,,,,,
304,75,334,424,364,449,394,128,424,95,454,237,484,540,514,40,544,390,574,645,,,,,
305,25,335,321,365,61,395,189,425,99,455,133,485,257,515,148,545,65,575,300,,,,,
306,425,336,318,366,131,396,275,426,142,456,375,486,412,516,671,546,322,576,101,,,,,
307,90,337,130,367,263,397,192,427,446,457,289,487,497,517,447,547,130,577,35,,,,,
308,414,338,90,368,469,398,334,428,16,458,48,488,352,518,375,548,107,578,110,,,,,
309,191,339,136,369,207,399,75,429,304,459,169,489,566,519,75,549,365,579,315,,,,,
310,26,340,80,370,145,400,446,430,203,460,327,490,85,520,69,550,488,580,100,,,,,
311,105,341,476,371,349,401,396,431,51,461,160,491,301,521,325,551,55,581,66,,,,,
312,69,342,32,372,33,402,132,432,211,462,223,492,93,522,39,552,148,582,49,,,,,
313,57,343,66,373,177,403,80,433,65,463,452,493,143,523,127,553,28,583,376,,,,,
314,532,344,168,374,524,404,45,434,73,464,548,494,382,524,77,554,167,584,191,,,,,
315,114,345,93,375,281,405,135,435,132,465,198,495,62,525,267,555,405,585,319,,,,,
316,250,346,142,376,329,406,122,436,397,466,26,496,62,526,45,556,397,586,379,,,,,
317,438,347,487,377,5,407,111,437,355,467,188,497,366,527,584,557,377,587,108,,,,,
318,394,348,108,378,152,408,164,438,377,468,368,498,82,528,16,558,166,588,65,,,,,
319,403,349,81,379,597,409,97,439,208,469,33,499,430,529,406,559,428,589,55,,,,,
320,495,350,352,380,80,410,266,440,266,470,529,500,54,530,303,560,450,590,86,,,,,
321,27,351,96,381,239,411,121,441,232,471,109,501,523,531,346,561,446,591,470,,,,,
322,310,352,43,382,323,412,121,442,184,472,537,502,289,532,181,562,326,592,48,,,,,
323,69,353,371,383,150,413,585,443,0,473,141,503,37,533,78,563,467,593,61,,,,,
324,129,354,538,384,27,414,128,444,244,474,289,504,89,534,236,564,319,594,343,,,,,
325,312,355,540,385,71,415,79,445,454,475,150,505,115,535,37,565,398,595,3,,,,,
326,244,356,7,386,75,416,188,446,433,476,161,506,62,536,97,566,522,596,149,,,,,
327,112,357,25,387,213,417,577,447,320,477,6,507,59,537,55,567,563,597,422,,,,,
328,278,358,403,388,163,418,520,448,412,478,196,508,138,538,427,568,152,598,399,,,,,
329,91,359,67,389,359,419,328,449,81,479,111,509,101,539,319,569,239,599,185,,,,,
330,111,360,218,390,360,420,16,450,375,480,112,510,122,540,42,570,32,600,675,,,,,
Centre:,420105,LORDS,INSTITUTE,OF,ENGINEERING,AND,"TECHNOLOGY,",SY,NO:32,HIMAYATH,SAGAR,NEAR,POLICE,ACADEMY,HIMAYATH,SAGAR,TELANGANA,POLICE,NEET,(UG),2024,Page,No.,3
"ACADEMY,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
601,160,631,144,661,249,691,96,721,380,751,116,781,82,811,216,841,35,871,388,,,,,
602,504,632,395,662,62,692,219,722,110,752,158,782,139,812,52,842,147,872,471,,,,,
603,358,633,483,663,152,693,25,723,359,753,95,783,213,813,225,843,479,873,129,,,,,
604,130,634,309,664,338,694,64,724,348,754,277,784,98,814,227,844,44,874,26,,,,,
605,160,635,262,665,51,695,353,725,121,755,361,785,503,815,93,845,295,875,320,,,,,
606,263,636,122,666,225,696,246,726,66,756,159,786,69,816,111,846,62,876,145,,,,,
607,28,637,127,667,199,697,336,727,18,757,66,787,-11,817,185,847,158,877,65,,,,,
608,26,638,57,668,113,698,20,728,266,758,416,788,59,818,299,848,70,878,80,,,,,
609,255,639,315,669,478,699,96,729,196,759,38,789,75,819,122,849,160,879,412,,,,,
610,184,640,95,670,335,700,75,730,125,760,183,790,71,820,384,850,315,880,273,,,,,
611,30,641,96,671,286,701,67,731,108,761,73,791,537,821,425,851,-3,881,80,,,,,
612,166,642,358,672,221,702,144,732,245,762,500,792,13,822,387,852,251,882,397,,,,,
613,449,643,70,673,410,703,227,733,476,763,105,793,56,823,478,853,127,883,103,,,,,
614,335,644,78,674,368,704,309,734,29,764,468,794,119,824,41,854,65,884,93,,,,,
615,88,645,157,675,600,705,100,735,98,765,529,795,124,825,176,855,271,885,567,,,,,
616,485,646,459,676,295,706,352,736,228,766,371,796,182,826,363,856,69,886,182,,,,,
617,112,647,232,677,151,707,89,737,80,767,142,797,93,827,130,857,173,887,160,,,,,
618,54,648,74,678,177,708,295,738,126,768,424,798,234,828,124,858,479,888,403,,,,,
619,80,649,170,679,-4,709,434,739,244,769,119,799,304,829,214,859,435,889,96,,,,,
620,118,650,26,680,432,710,208,740,95,770,514,800,249,830,177,860,363,890,457,,,,,
621,25,651,47,681,484,711,304,741,247,771,118,801,203,831,22,861,27,891,61,,,,,
622,239,652,60,682,308,712,181,742,313,772,29,802,436,832,23,862,172,892,189,,,,,
623,88,653,542,683,147,713,225,743,161,773,403,803,245,833,250,863,529,893,179,,,,,
624,159,654,250,684,340,714,215,744,139,774,254,804,138,834,183,864,171,894,268,,,,,
625,351,655,646,685,106,715,165,745,132,775,217,805,93,835,108,865,578,895,40,,,,,
626,88,656,117,686,374,716,318,746,566,776,517,806,434,836,261,866,391,896,170,,,,,
627,165,657,130,687,624,717,403,747,53,777,479,807,333,837,373,867,78,897,114,,,,,
628,51,658,245,688,327,718,79,748,59,778,311,808,272,838,373,868,322,898,83,,,,,
