0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
SARAF,"LAWNS,","NASHIK,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,136,31,177,61,118,91,102,121,275,151,304,181,328,211,108,241,166,271,30,,,,
2,90,32,58,62,475,92,332,122,182,152,156,182,60,212,96,242,38,272,106,,,,
3,301,33,127,63,638,93,126,123,64,153,45,183,284,213,125,243,119,273,69,,,,
4,138,34,158,64,71,94,44,124,580,154,96,184,50,214,110,244,69,274,90,,,,
5,60,35,188,65,139,95,74,125,220,155,56,185,72,215,62,245,38,275,397,,,,
6,102,36,95,66,181,96,445,126,122,156,261,186,305,216,294,246,70,276,40,,,,
7,40,37,24,67,217,97,364,127,283,157,76,187,52,217,267,247,134,277,54,,,,
8,675,38,151,68,37,98,88,128,50,158,183,188,92,218,182,248,132,278,217,,,,
9,38,39,193,69,45,99,80,129,114,159,103,189,212,219,137,249,500,279,61,,,,
10,48,40,557,70,211,100,100,130,249,160,46,190,156,220,106,250,110,280,306,,,,
11,217,41,365,71,285,101,86,131,36,161,124,191,206,221,51,251,181,281,30,,,,
12,445,42,469,72,46,102,113,132,231,162,104,192,268,222,143,252,151,282,272,,,,
13,19,43,296,73,546,103,212,133,243,163,447,193,174,223,189,253,171,283,127,,,,
14,155,44,182,74,101,104,51,134,21,164,503,194,152,224,66,254,227,284,436,,,,
15,63,45,61,75,139,105,239,135,61,165,442,195,23,225,52,255,190,285,51,,,,
16,51,46,443,76,35,106,31,136,121,166,161,196,349,226,226,256,75,286,55,,,,
17,45,47,67,77,109,107,142,137,126,167,128,197,52,227,191,257,171,287,27,,,,
18,35,48,55,78,355,108,475,138,407,168,116,198,174,228,98,258,246,288,115,,,,
19,229,49,100,79,144,109,162,139,72,169,92,199,99,229,44,259,257,289,123,,,,
20,45,50,102,80,116,110,71,140,72,170,397,200,27,230,60,260,255,290,423,,,,
21,44,51,32,81,431,111,74,141,186,171,73,201,117,231,51,261,242,291,152,,,,
22,158,52,289,82,120,112,513,142,135,172,117,202,114,232,113,262,164,292,59,,,,
23,45,53,126,83,85,113,160,143,90,173,138,203,136,233,155,263,190,293,162,,,,
24,101,54,40,84,52,114,76,144,234,174,100,204,115,234,293,264,65,294,153,,,,
25,89,55,238,85,147,115,96,145,297,175,244,205,70,235,55,265,70,295,62,,,,
26,434,56,10,86,357,116,13,146,69,176,212,206,167,236,183,266,7,296,245,,,,
27,222,57,60,87,187,117,288,147,151,177,167,207,224,237,201,267,124,297,116,,,,
28,71,58,56,88,527,118,60,148,76,178,81,208,230,238,75,268,35,298,115,,,,
29,302,59,21,89,20,119,201,149,252,179,191,209,122,239,39,269,0,299,81,,,,
30,119,60,85,90,614,120,392,150,69,180,71,210,97,240,132,270,233,300,358,,,,
Centre:,311306,GURU,GOBIND,SINGH,COLLEGE,OF,ENGINEERING,&,RESEARCH,"CENTRE,",KHALSA,EDUCATIONAL,COMPLEX,WADALA-PATHARDI,ROAD,INDIRANAGAR,NEAR,NEET,(UG),2024,Page,No.,2
SARAF,"LAWNS,","NASHIK,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,446,331,115,361,5,391,188,421,450,451,119,481,51,511,251,541,59,571,224,,,,
302,270,332,91,362,223,392,50,422,59,452,38,482,227,512,25,542,51,572,508,,,,
303,481,333,254,363,85,393,98,423,103,453,50,483,528,513,94,543,61,573,19,,,,
304,144,334,87,364,111,394,40,424,149,454,488,484,97,514,202,544,640,574,74,,,,
305,160,335,386,365,64,395,272,425,149,455,71,485,9,515,57,545,70,575,147,,,,
306,94,336,109,366,83,396,136,426,123,456,236,486,581,516,156,546,221,576,203,,,,
307,52,337,84,367,192,397,297,427,146,457,578,487,25,517,272,547,426,577,138,,,,
308,71,338,146,368,130,398,85,428,40,458,83,488,64,518,255,548,81,578,60,,,,
309,143,339,242,369,90,399,187,429,14,459,34,489,72,519,70,549,536,,,,,,
310,82,340,107,370,42,400,216,430,42,460,116,490,276,520,-3,550,122,,,,,,
311,309,341,4,371,81,401,43,431,650,461,36,491,156,521,61,551,84,,,,,,
312,695,342,300,372,0,402,143,432,337,462,-10,492,63,522,111,552,17,,,,,,
313,195,343,146,373,82,403,293,433,120,463,98,493,406,523,96,553,647,,,,,,
314,80,344,110,374,103,404,345,434,406,464,0,494,82,524,65,554,90,,,,,,
315,52,345,117,375,105,405,83,435,49,465,44,495,99,525,167,555,106,,,,,,
316,165,346,41,376,642,406,80,436,70,466,265,496,130,526,264,556,255,,,,,,
317,46,347,41,377,408,407,8,437,39,467,96,497,140,527,560,557,174,,,,,,
318,45,348,243,378,19,408,121,438,77,468,36,498,371,528,46,558,61,,,,,,
319,70,349,58,379,377,409,90,439,74,469,52,499,50,529,333,559,167,,,,,,
320,184,350,96,380,18,410,115,440,335,470,60,500,78,530,203,560,77,,,,,,
321,71,351,264,381,70,411,465,441,105,471,164,501,461,531,80,561,40,,,,,,
322,129,352,233,382,66,412,65,442,126,472,110,502,349,532,170,562,23,,,,,,
323,60,353,21,383,99,413,194,443,66,473,200,503,167,533,111,563,95,,,,,,
324,221,354,69,384,132,414,27,444,502,474,145,504,140,534,100,564,450,,,,,,
325,192,355,226,385,-15,415,234,445,29,475,50,505,384,535,217,565,410,,,,,,
326,72,356,242,386,132,416,82,446,90,476,94,506,68,536,141,566,118,,,,,,
327,193,357,499,387,90,417,76,447,158,477,29,507,43,537,243,567,98,,,,,,
328,71,358,64,388,20,418,55,448,340,478,152,508,61,538,24,568,259,,,,,,
329,151,359,274,389,168,419,60,449,600,479,23,509,50,539,115,569,348,,,,,,
330,66,360,65,390,256,420,226,450,122,480,105,510,352,540,193,570,29,,,,,,
