0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,103,31,69,61,147,91,59,121,0,151,77,181,517,211,486,241,118,271,506,,,,,,,,
2,65,32,303,62,139,92,221,122,538,152,301,182,499,212,688,242,240,272,227,,,,,,,,
3,434,33,85,63,361,93,321,123,700,153,422,183,218,213,290,243,84,273,626,,,,,,,,
4,528,34,146,64,37,94,301,124,299,154,455,184,147,214,272,244,46,274,641,,,,,,,,
5,426,35,248,65,167,95,243,125,175,155,130,185,446,215,589,245,319,275,656,,,,,,,,
6,343,36,514,66,240,96,240,126,665,156,195,186,626,216,518,246,263,276,232,,,,,,,,
7,87,37,554,67,575,97,176,127,160,157,431,187,71,217,347,247,495,277,107,,,,,,,,
8,338,38,431,68,636,98,148,128,124,158,113,188,495,218,584,248,505,278,363,,,,,,,,
9,133,39,695,69,55,99,374,129,163,159,284,189,439,219,49,249,454,279,124,,,,,,,,
10,297,40,157,70,569,100,195,130,695,160,77,190,85,220,380,250,446,280,156,,,,,,,,
11,469,41,275,71,694,101,77,131,210,161,312,191,495,221,602,251,439,281,515,,,,,,,,
12,509,42,186,72,276,102,111,132,350,162,112,192,63,222,421,252,284,282,161,,,,,,,,
13,90,43,170,73,481,103,311,133,444,163,295,193,261,223,7,253,533,283,133,,,,,,,,
14,90,44,573,74,553,104,80,134,504,164,660,194,419,224,293,254,305,284,639,,,,,,,,
15,674,45,347,75,665,105,321,135,88,165,261,195,565,225,350,255,551,285,171,,,,,,,,
16,362,46,515,76,135,106,172,136,192,166,74,196,114,226,219,256,232,286,154,,,,,,,,
17,660,47,149,77,109,107,542,137,612,167,432,197,347,227,199,257,48,287,580,,,,,,,,
18,571,48,160,78,164,108,232,138,83,168,342,198,303,228,314,258,398,288,183,,,,,,,,
19,154,49,319,79,367,109,275,139,312,169,166,199,143,229,630,259,129,289,80,,,,,,,,
20,64,50,655,80,227,110,206,140,473,170,57,200,176,230,265,260,675,290,91,,,,,,,,
21,374,51,594,81,605,111,104,141,660,171,139,201,305,231,611,261,135,291,110,,,,,,,,
22,18,52,397,82,44,112,95,142,324,172,181,202,110,232,81,262,269,292,654,,,,,,,,
23,376,53,87,83,45,113,132,143,143,173,258,203,177,233,317,263,212,293,403,,,,,,,,
24,158,54,496,84,408,114,509,144,60,174,300,204,360,234,152,264,380,294,246,,,,,,,,
25,177,55,156,85,330,115,73,145,224,175,202,205,113,235,129,265,169,295,439,,,,,,,,
26,198,56,388,86,290,116,70,146,354,176,61,206,376,236,70,266,73,296,328,,,,,,,,
27,356,57,102,87,286,117,83,147,104,177,101,207,486,237,129,267,236,297,260,,,,,,,,
28,357,58,597,88,123,118,125,148,309,178,133,208,148,238,443,268,353,298,334,,,,,,,,
29,569,59,631,89,273,119,323,149,620,179,313,209,506,239,537,269,366,299,375,,,,,,,,
30,72,60,227,90,130,120,300,150,248,180,267,210,172,240,385,270,287,300,149,,,,,,,,
Centre:,390801,ST,PAULS,SCHOOL,NEW,CIVIL,LINE,KOTA,ROAD,"BARAN,",ST,PAULS,SR,SEC,SCHOOL,NEW,CIVIL,LINES,"BARAN,","BARAN,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,437,331,399,361,358,391,33,421,616,451,83,,,,,,,,,,,,,,,,
302,554,332,321,362,355,392,157,422,60,452,497,,,,,,,,,,,,,,,,
303,66,333,426,363,204,393,188,423,106,453,500,,,,,,,,,,,,,,,,
304,41,334,511,364,205,394,175,424,377,454,655,,,,,,,,,,,,,,,,
305,431,335,82,365,370,395,171,425,440,455,427,,,,,,,,,,,,,,,,
306,378,336,442,366,55,396,451,426,564,456,177,,,,,,,,,,,,,,,,
307,634,337,195,367,337,397,328,427,237,457,335,,,,,,,,,,,,,,,,
308,261,338,347,368,444,398,75,428,312,458,120,,,,,,,,,,,,,,,,
309,347,339,92,369,400,399,638,429,76,459,65,,,,,,,,,,,,,,,,
310,232,340,99,370,544,400,345,430,602,460,169,,,,,,,,,,,,,,,,
311,347,341,367,371,685,401,589,431,78,461,380,,,,,,,,,,,,,,,,
312,635,342,101,372,100,402,289,432,49,462,591,,,,,,,,,,,,,,,,
313,289,343,516,373,531,403,375,433,272,463,123,,,,,,,,,,,,,,,,
314,560,344,328,374,570,404,182,434,446,464,229,,,,,,,,,,,,,,,,
315,582,345,83,375,176,405,179,435,243,465,549,,,,,,,,,,,,,,,,
316,406,346,601,376,475,406,475,436,89,466,218,,,,,,,,,,,,,,,,
317,106,347,118,377,404,407,35,437,285,467,424,,,,,,,,,,,,,,,,
318,120,348,655,378,239,408,136,438,158,468,220,,,,,,,,,,,,,,,,
319,574,349,466,379,383,409,376,439,188,469,642,,,,,,,,,,,,,,,,
320,367,350,325,380,235,410,79,440,157,470,146,,,,,,,,,,,,,,,,
321,331,351,54,381,481,411,165,441,590,471,97,,,,,,,,,,,,,,,,
322,486,352,90,382,275,412,329,442,433,472,316,,,,,,,,,,,,,,,,
323,489,353,472,383,156,413,27,443,257,,,,,,,,,,,,,,,,,,
324,26,354,333,384,401,414,211,444,181,,,,,,,,,,,,,,,,,,
325,269,355,650,385,609,415,100,445,552,,,,,,,,,,,,,,,,,,
326,430,356,247,386,34,416,680,446,103,,,,,,,,,,,,,,,,,,
327,95,357,225,387,665,417,318,447,130,,,,,,,,,,,,,,,,,,
328,532,358,308,388,148,418,690,448,352,,,,,,,,,,,,,,,,,,
329,680,359,384,389,346,419,220,449,374,,,,,,,,,,,,,,,,,,
330,140,360,625,390,165,420,589,450,283,,,,,,,,,,,,,,,,,,
