0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
NADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,106,31,110,61,165,91,189,121,130,151,122,181,293,211,265,241,95,271,307,,,,,,,,,
2,173,32,302,62,618,92,73,122,670,152,307,182,244,212,88,242,63,272,247,,,,,,,,,
3,115,33,25,63,140,93,323,123,193,153,40,183,293,213,417,243,228,273,481,,,,,,,,,
4,101,34,56,64,540,94,488,124,182,154,68,184,208,214,293,244,466,274,600,,,,,,,,,
5,211,35,648,65,281,95,72,125,67,155,139,185,541,215,338,245,80,275,66,,,,,,,,,
6,280,36,131,66,55,96,587,126,104,156,185,186,115,216,528,246,377,276,71,,,,,,,,,
7,214,37,166,67,553,97,210,127,170,157,246,187,457,217,473,247,205,277,387,,,,,,,,,
8,508,38,514,68,173,98,91,128,119,158,602,188,85,218,250,248,114,278,154,,,,,,,,,
9,162,39,145,69,280,99,395,129,371,159,506,189,75,219,102,249,25,279,104,,,,,,,,,
10,358,40,321,70,102,100,161,130,200,160,199,190,140,220,45,250,236,280,272,,,,,,,,,
11,99,41,125,71,510,101,190,131,236,161,268,191,393,221,352,251,523,281,613,,,,,,,,,
12,343,42,69,72,670,102,311,132,158,162,205,192,337,222,136,252,475,282,195,,,,,,,,,
13,459,43,43,73,78,103,532,133,514,163,543,193,447,223,685,253,109,283,65,,,,,,,,,
14,121,44,391,74,520,104,224,134,86,164,472,194,130,224,496,254,83,284,452,,,,,,,,,
15,243,45,55,75,345,105,152,135,90,165,106,195,207,225,602,255,95,285,385,,,,,,,,,
16,495,46,557,76,73,106,546,136,158,166,145,196,185,226,199,256,278,286,165,,,,,,,,,
17,414,47,318,77,147,107,200,137,544,167,303,197,362,227,62,257,170,287,241,,,,,,,,,
18,76,48,132,78,109,108,365,138,182,168,353,198,189,228,98,258,442,288,130,,,,,,,,,
19,647,49,143,79,507,109,172,139,299,169,412,199,223,229,111,259,198,289,652,,,,,,,,,
20,201,50,48,80,584,110,207,140,315,170,647,200,31,230,76,260,112,290,98,,,,,,,,,
21,165,51,408,81,303,111,314,141,602,171,90,201,352,231,527,261,27,291,68,,,,,,,,,
22,140,52,303,82,205,112,593,142,154,172,289,202,571,232,596,262,323,292,587,,,,,,,,,
23,330,53,323,83,499,113,137,143,169,173,73,203,128,233,587,263,366,293,269,,,,,,,,,
24,416,54,93,84,237,114,110,144,123,174,111,204,126,234,121,264,83,294,288,,,,,,,,,
25,215,55,119,85,664,115,78,145,614,175,54,205,75,235,243,265,460,295,675,,,,,,,,,
26,281,56,250,86,438,116,691,146,368,176,297,206,106,236,72,266,60,296,115,,,,,,,,,
27,412,57,581,87,453,117,100,147,64,177,344,207,132,237,524,267,352,297,582,,,,,,,,,
28,204,58,77,88,382,118,291,148,273,178,74,208,79,238,23,268,102,298,402,,,,,,,,,
29,93,59,412,89,529,119,289,149,356,179,31,209,264,239,139,269,601,299,34,,,,,,,,,
30,192,60,508,90,222,120,488,150,79,180,309,210,234,240,122,270,365,300,175,,,,,,,,,
Centre:,410129,HINDU,SR,SEC,SCHOOL,TRIPLICANE,CHENNAI,"TN,",THE,HINDU,SENIOR,SEC,SCHOOL,83,BIG,STREET,TRIPLICANE,CHENNAI,TAMIL,"NADU,","CHENNAI,",TAMIL,NEET,(UG),2024,Page,No.,2
NADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,333,331,120,361,214,391,305,421,444,451,396,,,,,,,,,,,,,,,,,
302,195,332,169,362,192,392,66,422,123,452,358,,,,,,,,,,,,,,,,,
303,214,333,592,363,52,393,82,423,563,453,113,,,,,,,,,,,,,,,,,
304,121,334,146,364,210,394,92,424,46,454,104,,,,,,,,,,,,,,,,,
305,90,335,57,365,422,395,71,425,258,455,82,,,,,,,,,,,,,,,,,
306,117,336,675,366,516,396,236,426,99,456,134,,,,,,,,,,,,,,,,,
307,109,337,212,367,104,397,65,427,274,457,407,,,,,,,,,,,,,,,,,
308,582,338,505,368,342,398,596,428,146,458,89,,,,,,,,,,,,,,,,,
309,78,339,274,369,225,399,124,429,155,459,430,,,,,,,,,,,,,,,,,
310,379,340,116,370,115,400,221,430,405,460,270,,,,,,,,,,,,,,,,,
311,275,341,80,371,629,401,232,431,535,461,291,,,,,,,,,,,,,,,,,
312,100,342,185,372,575,402,92,432,190,462,130,,,,,,,,,,,,,,,,,
313,243,343,347,373,144,403,109,433,595,463,393,,,,,,,,,,,,,,,,,
314,172,344,38,374,514,404,394,434,222,,,,,,,,,,,,,,,,,,,
315,66,345,317,375,551,405,424,435,181,,,,,,,,,,,,,,,,,,,
316,253,346,415,376,577,406,342,436,218,,,,,,,,,,,,,,,,,,,
317,421,347,493,377,167,407,313,437,388,,,,,,,,,,,,,,,,,,,
318,90,348,347,378,135,408,229,438,362,,,,,,,,,,,,,,,,,,,
319,77,349,434,379,114,409,557,439,538,,,,,,,,,,,,,,,,,,,
320,460,350,157,380,450,410,414,440,45,,,,,,,,,,,,,,,,,,,
321,491,351,215,381,138,411,225,441,357,,,,,,,,,,,,,,,,,,,
322,115,352,100,382,267,412,368,442,52,,,,,,,,,,,,,,,,,,,
323,324,353,390,383,139,413,121,443,526,,,,,,,,,,,,,,,,,,,
324,253,354,100,384,187,414,112,444,501,,,,,,,,,,,,,,,,,,,
325,224,355,346,385,87,415,240,445,87,,,,,,,,,,,,,,,,,,,
326,355,356,240,386,91,416,314,446,100,,,,,,,,,,,,,,,,,,,
327,85,357,80,387,627,417,345,447,44,,,,,,,,,,,,,,,,,,,
328,497,358,78,388,179,418,228,448,163,,,,,,,,,,,,,,,,,,,
329,95,359,506,389,385,419,127,449,77,,,,,,,,,,,,,,,,,,,
330,72,360,210,390,320,420,312,450,533,,,,,,,,,,,,,,,,,,,
