0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,526,31,181,61,64,91,70,121,583,151,57,181,276,211,95,241,467,271,543,,,,,,,
2,55,32,138,62,121,92,121,122,93,152,81,182,40,212,307,242,61,272,208,,,,,,,
3,67,33,320,63,410,93,155,123,106,153,82,183,102,213,274,243,406,273,159,,,,,,,
4,208,34,378,64,320,94,483,124,115,154,565,184,360,214,85,244,277,274,471,,,,,,,
5,515,35,355,65,117,95,415,125,84,155,39,185,130,215,130,245,260,275,95,,,,,,,
6,207,36,478,66,292,96,422,126,201,156,45,186,76,216,25,246,72,276,571,,,,,,,
7,146,37,37,67,153,97,175,127,136,157,93,187,522,217,301,247,256,277,62,,,,,,,
8,83,38,377,68,112,98,197,128,192,158,574,188,455,218,100,248,290,278,139,,,,,,,
9,61,39,150,69,120,99,109,129,392,159,135,189,80,219,45,249,446,279,209,,,,,,,
10,417,40,155,70,312,100,50,130,121,160,165,190,252,220,23,250,260,280,248,,,,,,,
11,113,41,450,71,15,101,85,131,225,161,111,191,150,221,123,251,112,281,504,,,,,,,
12,108,42,187,72,532,102,86,132,185,162,600,192,10,222,362,252,351,282,275,,,,,,,
13,197,43,79,73,20,103,223,133,24,163,192,193,221,223,205,253,71,283,352,,,,,,,
14,330,44,193,74,398,104,165,134,157,164,539,194,30,224,67,254,179,284,128,,,,,,,
15,193,45,339,75,270,105,106,135,287,165,591,195,314,225,74,255,107,285,131,,,,,,,
16,345,46,186,76,213,106,220,136,138,166,57,196,210,226,136,256,488,286,49,,,,,,,
17,28,47,383,77,238,107,573,137,88,167,331,197,43,227,295,257,143,287,12,,,,,,,
18,162,48,89,78,-5,108,86,138,60,168,603,198,710,228,95,258,62,288,283,,,,,,,
19,211,49,144,79,334,109,365,139,189,169,670,199,209,229,255,259,59,289,531,,,,,,,
20,306,50,639,80,129,110,35,140,214,170,546,200,695,230,660,260,99,290,103,,,,,,,
21,47,51,170,81,236,111,155,141,130,171,124,201,113,231,166,261,596,291,57,,,,,,,
22,166,52,149,82,591,112,321,142,285,172,254,202,156,232,209,262,115,292,329,,,,,,,
23,357,53,56,83,130,113,207,143,508,173,50,203,155,233,275,263,476,293,18,,,,,,,
24,138,54,96,84,334,114,215,144,440,174,38,204,472,234,49,264,48,294,117,,,,,,,
25,320,55,25,85,310,115,548,145,283,175,301,205,62,235,97,265,40,295,102,,,,,,,
26,441,56,42,86,331,116,408,146,418,176,82,206,157,236,167,266,351,296,192,,,,,,,
27,360,57,302,87,41,117,486,147,375,177,240,207,35,237,160,267,85,297,116,,,,,,,
28,98,58,214,88,101,118,61,148,68,178,365,208,350,238,343,268,136,298,391,,,,,,,
29,29,59,97,89,82,119,90,149,207,179,157,209,267,239,314,269,364,299,105,,,,,,,
30,-5,60,135,90,249,120,230,150,67,180,102,210,152,240,266,270,414,300,470,,,,,,,
Centre:,311527,NBN,SINHGAD,TECHNICAL,INSTITUTES,"CAMPUS,",10/1,AMBEGAON,(BK),TALUKA,HAVELI,DIST.,PUNE,411041,AMBEGAON,(BK),BANK,OF,"INDIA,","PUNE,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,153,331,240,361,207,391,666,421,685,451,118,,,,,,,,,,,,,,,
302,85,332,80,362,-7,392,226,422,245,452,54,,,,,,,,,,,,,,,
303,497,333,133,363,437,393,209,423,253,453,131,,,,,,,,,,,,,,,
304,257,334,366,364,180,394,155,424,320,454,376,,,,,,,,,,,,,,,
305,382,335,250,365,355,395,68,425,108,455,462,,,,,,,,,,,,,,,
306,189,336,192,366,60,396,380,426,107,456,623,,,,,,,,,,,,,,,
307,82,337,88,367,123,397,429,427,70,457,381,,,,,,,,,,,,,,,
308,212,338,73,368,108,398,100,428,347,458,77,,,,,,,,,,,,,,,
309,150,339,229,369,79,399,6,429,173,459,482,,,,,,,,,,,,,,,
310,178,340,88,370,177,400,475,430,35,460,99,,,,,,,,,,,,,,,
311,49,341,305,371,125,401,189,431,287,,,,,,,,,,,,,,,,,
312,363,342,343,372,424,402,326,432,74,,,,,,,,,,,,,,,,,
313,49,343,351,373,673,403,66,433,158,,,,,,,,,,,,,,,,,
314,499,344,544,374,354,404,82,434,354,,,,,,,,,,,,,,,,,
315,161,345,550,375,426,405,143,435,111,,,,,,,,,,,,,,,,,
316,238,346,270,376,342,406,125,436,91,,,,,,,,,,,,,,,,,
317,133,347,213,377,181,407,125,437,583,,,,,,,,,,,,,,,,,
318,458,348,75,378,204,408,96,438,126,,,,,,,,,,,,,,,,,
319,23,349,260,379,109,409,123,439,145,,,,,,,,,,,,,,,,,
320,354,350,50,380,349,410,115,440,95,,,,,,,,,,,,,,,,,
321,65,351,95,381,329,411,346,441,578,,,,,,,,,,,,,,,,,
322,140,352,400,382,228,412,71,442,86,,,,,,,,,,,,,,,,,
323,283,353,45,383,37,413,180,443,330,,,,,,,,,,,,,,,,,
324,139,354,126,384,63,414,97,444,141,,,,,,,,,,,,,,,,,
325,79,355,235,385,255,415,132,445,287,,,,,,,,,,,,,,,,,
326,320,356,101,386,115,416,84,446,70,,,,,,,,,,,,,,,,,
327,142,357,27,387,87,417,33,447,413,,,,,,,,,,,,,,,,,
328,53,358,376,388,279,418,322,448,291,,,,,,,,,,,,,,,,,
329,171,359,120,389,169,419,710,449,328,,,,,,,,,,,,,,,,,
330,136,360,35,390,80,420,62,450,348,,,,,,,,,,,,,,,,,
