0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
OFFICE,"AMRAVATI,","AMRAVATI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,209,31,435,61,240,91,196,121,63,151,95,181,100,211,135,241,44,271,131,,,,,,
2,35,32,447,62,108,92,380,122,402,152,42,182,47,212,236,242,220,272,591,,,,,,
3,80,33,57,63,265,93,28,123,111,153,168,183,70,213,327,243,252,273,57,,,,,,
4,125,34,400,64,226,94,301,124,272,154,287,184,303,214,415,244,90,274,83,,,,,,
5,70,35,96,65,223,95,164,125,112,155,133,185,7,215,143,245,65,275,210,,,,,,
6,141,36,58,66,519,96,33,126,116,156,66,186,173,216,108,246,555,276,214,,,,,,
7,158,37,79,67,346,97,102,127,89,157,430,187,187,217,51,247,58,277,22,,,,,,
8,45,38,86,68,70,98,70,128,20,158,578,188,428,218,102,248,152,278,241,,,,,,
9,212,39,76,69,139,99,125,129,40,159,661,189,73,219,17,249,173,279,108,,,,,,
10,26,40,80,70,519,100,115,130,249,160,90,190,159,220,67,250,62,280,430,,,,,,
11,575,41,35,71,349,101,68,131,191,161,130,191,69,221,215,251,328,281,570,,,,,,
12,140,42,158,72,345,102,286,132,82,162,26,192,533,222,66,252,562,282,662,,,,,,
13,637,43,237,73,135,103,67,133,259,163,45,193,577,223,153,253,540,283,43,,,,,,
14,70,44,581,74,400,104,682,134,77,164,63,194,-5,224,74,254,84,284,182,,,,,,
15,40,45,132,75,215,105,324,135,393,165,51,195,33,225,95,255,380,285,100,,,,,,
16,117,46,130,76,182,106,379,136,52,166,66,196,61,226,102,256,359,286,218,,,,,,
17,143,47,243,77,481,107,117,137,88,167,36,197,68,227,27,257,362,287,81,,,,,,
18,182,48,103,78,74,108,255,138,96,168,166,198,81,228,60,258,132,288,20,,,,,,
19,111,49,93,79,180,109,69,139,187,169,230,199,26,229,473,259,84,289,160,,,,,,
20,261,50,199,80,0,110,145,140,21,170,135,200,125,230,23,260,68,290,40,,,,,,
21,255,51,401,81,118,111,136,141,172,171,55,201,130,231,88,261,75,291,99,,,,,,
22,143,52,34,82,276,112,30,142,168,172,193,202,411,232,54,262,181,292,148,,,,,,
23,220,53,298,83,50,113,51,143,189,173,85,203,204,233,319,263,30,293,101,,,,,,
24,66,54,245,84,21,114,155,144,376,174,217,204,36,234,145,264,204,294,70,,,,,,
25,521,55,153,85,120,115,407,145,100,175,80,205,75,235,82,265,355,295,162,,,,,,
26,291,56,41,86,75,116,244,146,322,176,424,206,275,236,419,266,253,296,301,,,,,,
27,60,57,34,87,161,117,124,147,81,177,246,207,213,237,140,267,334,297,156,,,,,,
28,66,58,646,88,152,118,404,148,227,178,92,208,298,238,75,268,168,298,76,,,,,,
29,331,59,103,89,446,119,143,149,284,179,175,209,342,239,75,269,360,299,88,,,,,,
30,545,60,468,90,100,120,67,150,135,180,110,210,501,240,61,270,115,300,91,,,,,,
Centre:,310308,GOVT.,VIDARBHA,INSTITUTE,OF,SCIENCE,AND,"HUMANITIES,",GOVERNMENT,VIDARBHA,INSTITUTE,OF,SCIENCE,AND,HUMANITIES,VMV,ROAD,VMV,POST,NEET,(UG),2024,Page,No.,2
OFFICE,"AMRAVATI,","AMRAVATI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,315,331,314,361,55,391,38,421,304,451,358,,,,,,,,,,,,,,
302,93,332,70,362,598,392,388,422,108,452,310,,,,,,,,,,,,,,
303,69,333,316,363,260,393,215,423,392,453,118,,,,,,,,,,,,,,
304,83,334,4,364,75,394,74,424,88,454,11,,,,,,,,,,,,,,
305,160,335,323,365,477,395,246,425,41,455,169,,,,,,,,,,,,,,
306,383,336,233,366,409,396,149,426,69,456,319,,,,,,,,,,,,,,
307,181,337,69,367,29,397,304,427,87,457,20,,,,,,,,,,,,,,
308,-3,338,335,368,113,398,170,428,215,458,109,,,,,,,,,,,,,,
309,62,339,407,369,569,399,167,429,338,459,46,,,,,,,,,,,,,,
310,110,340,317,370,522,400,106,430,247,460,150,,,,,,,,,,,,,,
311,200,341,304,371,40,401,197,431,128,461,115,,,,,,,,,,,,,,
312,115,342,107,372,461,402,579,432,20,462,525,,,,,,,,,,,,,,
313,89,343,115,373,498,403,110,433,166,463,93,,,,,,,,,,,,,,
314,180,344,205,374,131,404,108,434,51,464,107,,,,,,,,,,,,,,
315,124,345,211,375,55,405,56,435,111,465,210,,,,,,,,,,,,,,
316,168,346,97,376,442,406,157,436,51,466,81,,,,,,,,,,,,,,
317,365,347,132,377,375,407,32,437,70,467,55,,,,,,,,,,,,,,
318,130,348,13,378,32,408,282,438,99,468,120,,,,,,,,,,,,,,
319,95,349,182,379,162,409,99,439,60,469,30,,,,,,,,,,,,,,
320,53,350,259,380,258,410,81,440,154,,,,,,,,,,,,,,,,
321,68,351,-7,381,65,411,118,441,202,,,,,,,,,,,,,,,,
322,148,352,34,382,45,412,20,442,45,,,,,,,,,,,,,,,,
323,410,353,134,383,58,413,184,443,40,,,,,,,,,,,,,,,,
324,302,354,141,384,56,414,147,444,124,,,,,,,,,,,,,,,,
325,137,355,382,385,236,415,315,445,317,,,,,,,,,,,,,,,,
326,117,356,186,386,131,416,123,446,639,,,,,,,,,,,,,,,,
327,115,357,51,387,110,417,323,447,261,,,,,,,,,,,,,,,,
328,-4,358,110,388,495,418,69,448,59,,,,,,,,,,,,,,,,
329,9,359,153,389,412,419,110,449,177,,,,,,,,,,,,,,,,
330,144,360,79,390,363,420,199,450,90,,,,,,,,,,,,,,,,
