0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
TEHSIL-JABALPUR,MADHYA,"PRADESH,","JABALPUR,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,200,31,115,61,106,91,190,121,85,151,74,181,50,211,332,241,-9,271,65,,,,,,
2,84,32,85,62,60,92,220,122,106,152,208,182,37,212,70,242,79,272,95,,,,,,
3,3,33,130,63,65,93,123,123,80,153,100,183,74,213,119,243,138,273,80,,,,,,
4,63,34,110,64,119,94,285,124,38,154,258,184,90,214,81,244,148,274,96,,,,,,
5,63,35,29,65,57,95,69,125,115,155,122,185,17,215,60,245,156,275,101,,,,,,
6,60,36,394,66,191,96,44,126,524,156,75,186,80,216,124,246,90,276,19,,,,,,
7,308,37,59,67,50,97,104,127,70,157,76,187,13,217,30,247,94,277,160,,,,,,
8,80,38,94,68,152,98,52,128,60,158,375,188,70,218,112,248,50,278,61,,,,,,
9,66,39,60,69,454,99,187,129,210,159,90,189,65,219,34,249,12,279,95,,,,,,
10,47,40,100,70,17,100,477,130,404,160,181,190,202,220,60,250,25,280,65,,,,,,
11,74,41,116,71,23,101,104,131,85,161,90,191,129,221,68,251,42,281,71,,,,,,
12,200,42,59,72,72,102,38,132,35,162,119,192,145,222,163,252,66,282,85,,,,,,
13,126,43,106,73,56,103,493,133,90,163,45,193,135,223,69,253,225,283,89,,,,,,
14,63,44,91,74,164,104,45,134,51,164,93,194,33,224,576,254,55,284,167,,,,,,
15,126,45,47,75,135,105,204,135,100,165,32,195,85,225,153,255,80,285,82,,,,,,
16,90,46,45,76,27,106,145,136,0,166,61,196,70,226,147,256,73,286,48,,,,,,
17,28,47,107,77,92,107,125,137,12,167,124,197,141,227,20,257,105,287,209,,,,,,
18,38,48,25,78,152,108,50,138,425,168,35,198,213,228,96,258,103,288,37,,,,,,
19,109,49,75,79,88,109,202,139,-9,169,137,199,14,229,130,259,123,289,57,,,,,,
20,65,50,210,80,158,110,80,140,120,170,85,200,-7,230,60,260,71,290,61,,,,,,
21,75,51,106,81,82,111,95,141,72,171,175,201,85,231,56,261,90,291,61,,,,,,
22,50,52,88,82,25,112,125,142,92,172,403,202,5,232,58,262,116,292,11,,,,,,
23,60,53,115,83,40,113,53,143,19,173,53,203,269,233,48,263,60,293,101,,,,,,
24,50,54,75,84,30,114,151,144,132,174,130,204,211,234,65,264,35,294,494,,,,,,
25,40,55,215,85,104,115,57,145,118,175,27,205,16,235,53,265,72,295,257,,,,,,
26,35,56,287,86,104,116,95,146,78,176,121,206,73,236,204,266,103,296,319,,,,,,
27,129,57,94,87,92,117,86,147,113,177,204,207,518,237,71,267,196,297,102,,,,,,
28,89,58,36,88,91,118,76,148,161,178,90,208,140,238,55,268,45,298,115,,,,,,
29,285,59,10,89,105,119,65,149,75,179,105,209,70,239,179,269,24,299,121,,,,,,
30,22,60,61,90,273,120,39,150,83,180,151,210,52,240,71,270,42,300,346,,,,,,
Centre:,300415,ROYAL,HR,SEC,SCH,SANJEEVANI,NAGAR,JABALPUR,"MP,",ROYAL,HIGHER,SECONDARY,SCHOOL,JDA,SCHEME,NUMBER-6,SANJEEVANI,NAGAR,DIST.&,NEET,(UG),2024,Page,No.,2
