0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,42,31,23,61,569,91,560,121,42,151,395,181,323,211,138
2,95,32,189,62,599,92,201,122,152,152,610,182,62,212,77
3,650,33,22,63,559,93,306,123,179,153,333,183,241,213,60
4,564,34,180,64,496,94,134,124,259,154,225,184,116,214,426
5,129,35,265,65,337,95,4,125,591,155,433,185,363,215,131
6,375,36,112,66,188,96,236,126,593,156,349,186,26,216,217
7,377,37,546,67,101,97,245,127,174,157,514,187,221,217,495
8,255,38,322,68,164,98,45,128,342,158,251,188,70,218,108
9,52,39,60,69,442,99,635,129,42,159,512,189,224,219,390
10,436,40,108,70,271,100,178,130,137,160,76,190,348,220,637
11,469,41,457,71,478,101,279,131,168,161,87,191,32,221,244
12,531,42,184,72,5,102,218,132,42,162,195,192,485,222,283
13,327,43,182,73,210,103,45,133,239,163,560,193,66,223,470
14,182,44,512,74,276,104,174,134,134,164,310,194,537,224,582
15,496,45,256,75,394,105,103,135,52,165,366,195,53,225,86
16,620,46,51,76,67,106,76,136,58,166,140,196,600,226,155
17,2,47,525,77,21,107,21,137,19,167,239,197,298,227,615
18,200,48,515,78,312,108,685,138,68,168,201,198,569,228,604
19,232,49,597,79,508,109,607,139,218,169,131,199,177,229,319
20,300,50,420,80,460,110,187,140,574,170,158,200,615,230,114
21,337,51,437,81,299,111,317,141,215,171,70,201,255,231,184
22,544,52,225,82,61,112,363,142,235,172,151,202,43,232,141
23,43,53,166,83,280,113,-2,143,81,173,408,203,440,233,192
24,299,54,18,84,224,114,278,144,122,174,566,204,241,234,213
25,231,55,63,85,509,115,457,145,185,175,221,205,77,235,168
26,299,56,425,86,134,116,208,146,205,176,35,206,132,236,77
27,50,57,600,87,29,117,615,147,165,177,390,207,203,237,367
28,615,58,193,88,11,118,508,148,8,178,239,208,295,238,75
29,74,59,466,89,229,119,530,149,524,179,139,209,237,239,3
30,260,60,629,90,47,120,567,150,367,180,21,210,507,,
