0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,199,31,566,61,48,91,355,121,153,151,84,181,81,211,95,241,83,271,99,
2,50,32,76,62,69,92,68,122,237,152,308,182,55,212,223,242,50,272,209,
3,40,33,135,63,70,93,135,123,143,153,146,183,42,213,141,243,85,273,421,
4,413,34,124,64,70,94,-7,124,96,154,217,184,85,214,148,244,178,274,427,
5,93,35,141,65,126,95,83,125,28,155,288,185,142,215,0,245,62,275,94,
6,110,36,88,66,89,96,128,126,508,156,111,186,106,216,64,246,106,276,275,
7,315,37,71,67,105,97,109,127,582,157,451,187,82,217,261,247,56,277,83,
8,132,38,413,68,131,98,149,128,113,158,55,188,487,218,220,248,4,278,21,
9,136,39,211,69,157,99,231,129,106,159,220,189,166,219,310,249,104,279,113,
10,61,40,52,70,128,100,73,130,98,160,110,190,59,220,538,250,105,280,144,
11,-47,41,476,71,269,101,80,131,112,161,172,191,160,221,75,251,19,281,155,
12,7,42,45,72,71,102,237,132,478,162,173,192,203,222,88,252,299,282,278,
13,60,43,25,73,438,103,236,133,151,163,67,193,71,223,53,253,508,283,64,
14,80,44,33,74,279,104,119,134,200,164,51,194,554,224,577,254,35,284,100,
15,106,45,147,75,100,105,103,135,75,165,133,195,279,225,70,255,235,285,65,
16,74,46,40,76,95,106,14,136,80,166,17,196,132,226,201,256,19,286,66,
17,161,47,18,77,79,107,74,137,109,167,318,197,15,227,84,257,114,287,149,
18,224,48,112,78,256,108,28,138,566,168,85,198,110,228,126,258,61,288,157,
19,219,49,125,79,82,109,122,139,260,169,79,199,244,229,68,259,26,289,44,
20,84,50,84,80,27,110,90,140,190,170,183,200,690,230,123,260,85,290,453,
21,150,51,401,81,83,111,37,141,138,171,65,201,155,231,102,261,226,291,205,
22,61,52,31,82,148,112,466,142,76,172,311,202,101,232,94,262,74,292,140,
23,141,53,140,83,99,113,102,143,115,173,145,203,81,233,156,263,89,293,150,
24,58,54,20,84,25,114,156,144,71,174,118,204,30,234,60,264,356,294,67,
25,176,55,9,85,135,115,61,145,72,175,68,205,42,235,486,265,116,295,80,
26,82,56,90,86,356,116,60,146,23,176,77,206,109,236,90,266,75,296,507,
27,70,57,469,87,44,117,74,147,153,177,30,207,46,237,523,267,475,297,217,
28,69,58,251,88,42,118,26,148,48,178,30,208,125,238,126,268,44,298,185,
29,83,59,10,89,15,119,105,149,-3,179,241,209,546,239,74,269,146,299,56,
30,33,60,21,90,168,120,349,150,239,180,137,210,132,240,70,270,124,300,587,
Centre:,460908,ROYAL,"ACADEMY,",PATAHARGHATA,ROAD,MATIGARA,BESIDE,R.I.,OFFICE,PIN,"743010,","SILIGURI,",WEST,BENGAL,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,404,331,149,361,114,391,194,421,151,,,,,,,,,,,
302,66,332,130,362,54,392,38,422,94,,,,,,,,,,,
303,179,333,177,363,98,393,165,423,296,,,,,,,,,,,
304,3,334,77,364,74,394,49,424,196,,,,,,,,,,,
305,125,335,201,365,32,395,239,425,246,,,,,,,,,,,
306,313,336,202,366,450,396,90,426,282,,,,,,,,,,,
307,59,337,129,367,56,397,319,427,132,,,,,,,,,,,
308,120,338,207,368,20,398,269,428,100,,,,,,,,,,,
309,46,339,114,369,125,399,92,429,105,,,,,,,,,,,
310,95,340,458,370,566,400,112,430,132,,,,,,,,,,,
311,66,341,-5,371,85,401,358,431,62,,,,,,,,,,,
312,141,342,283,372,37,402,100,432,77,,,,,,,,,,,
313,190,343,550,373,69,403,485,433,94,,,,,,,,,,,
314,33,344,201,374,75,404,199,434,111,,,,,,,,,,,
315,35,345,173,375,71,405,49,435,37,,,,,,,,,,,
316,143,346,95,376,99,406,186,436,100,,,,,,,,,,,
317,120,347,72,377,58,407,106,437,63,,,,,,,,,,,
318,151,348,116,378,145,408,66,438,100,,,,,,,,,,,
319,73,349,176,379,108,409,298,439,125,,,,,,,,,,,
320,190,350,91,380,244,410,159,440,52,,,,,,,,,,,
321,49,351,76,381,169,411,311,441,150,,,,,,,,,,,
322,66,352,105,382,175,412,31,442,17,,,,,,,,,,,
323,155,353,151,383,577,413,174,443,44,,,,,,,,,,,
324,63,354,274,384,244,414,165,444,620,,,,,,,,,,,
325,98,355,101,385,79,415,70,445,115,,,,,,,,,,,
326,375,356,182,386,49,416,486,446,174,,,,,,,,,,,
327,219,357,76,387,39,417,530,447,69,,,,,,,,,,,
328,115,358,-5,388,41,418,51,448,41,,,,,,,,,,,
329,117,359,2,389,60,419,112,449,94,,,,,,,,,,,
330,24,360,83,390,76,420,308,450,28,,,,,,,,,,,
