0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
"PRODDATUR,",ANDHRA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,388,31,271,61,252,91,161,121,508,151,372,181,271,211,119,241,75,271,166,,,
2,57,32,359,62,450,92,352,122,345,152,125,182,477,212,219,242,96,272,68,,,
3,297,33,112,63,451,93,144,123,275,153,133,183,257,213,436,243,513,273,79,,,
4,258,34,69,64,153,94,253,124,434,154,111,184,11,214,101,244,128,274,132,,,
5,97,35,46,65,199,95,40,125,67,155,139,185,64,215,54,245,235,275,603,,,
6,83,36,72,66,123,96,331,126,201,156,167,186,144,216,50,246,131,276,161,,,
7,335,37,180,67,20,97,351,127,100,157,96,187,73,217,110,247,46,277,461,,,
8,35,38,118,68,321,98,324,128,185,158,58,188,54,218,284,248,72,278,320,,,
9,541,39,10,69,10,99,64,129,125,159,392,189,448,219,70,249,545,279,195,,,
10,54,40,92,70,247,100,149,130,60,160,102,190,433,220,97,250,196,280,112,,,
11,132,41,133,71,162,101,233,131,302,161,136,191,566,221,391,251,221,281,305,,,
12,-5,42,209,72,179,102,267,132,367,162,278,192,22,222,197,252,416,282,84,,,
13,86,43,314,73,131,103,345,133,80,163,140,193,66,223,143,253,95,283,307,,,
14,165,44,281,74,87,104,375,134,424,164,261,194,408,224,317,254,627,284,384,,,
15,7,45,344,75,291,105,267,135,530,165,178,195,426,225,295,255,62,285,70,,,
16,598,46,325,76,72,106,158,136,180,166,635,196,60,226,70,256,297,286,120,,,
17,25,47,436,77,276,107,96,137,110,167,491,197,114,227,220,257,58,287,534,,,
18,93,48,239,78,481,108,210,138,228,168,74,198,256,228,78,258,161,288,45,,,
19,214,49,412,79,64,109,99,139,539,169,85,199,65,229,164,259,363,289,178,,,
20,206,50,463,80,226,110,91,140,278,170,523,200,372,230,649,260,465,290,256,,,
21,430,51,55,81,670,111,64,141,114,171,73,201,199,231,464,261,283,291,40,,,
22,17,52,229,82,295,112,191,142,81,172,197,202,40,232,147,262,75,292,59,,,
23,90,53,55,83,235,113,201,143,118,173,52,203,304,233,122,263,326,293,71,,,
24,192,54,452,84,260,114,362,144,426,174,41,204,50,234,142,264,362,294,97,,,
25,164,55,86,85,80,115,22,145,114,175,65,205,95,235,214,265,231,295,78,,,
26,418,56,389,86,331,116,194,146,281,176,98,206,198,236,92,266,10,296,76,,,
27,396,57,153,87,295,117,254,147,219,177,98,207,110,237,220,267,447,297,99,,,
28,49,58,124,88,97,118,458,148,75,178,96,208,265,238,119,268,18,298,319,,,
29,322,59,155,89,87,119,300,149,127,179,298,209,39,239,247,269,284,299,395,,,
30,346,60,102,90,136,120,317,150,13,180,424,210,349,240,98,270,333,300,60,,,
Centre:,122302,GOPI,KRISHNA,CENTRAL,SCHOOL,DORASANIPALLI,PRODDUTUR.,PIN,CODE,":516360,",DORASANIPALLI,PRODDATUR,KADAPA,DISTRICT,ANDHRA,"PRADESH,",NEET,(UG),2024,Page,No.,2
"PRODDATUR,",ANDHRA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,127,331,505,361,50,391,279,,,,,,,,,,,,,,,
302,30,332,123,362,300,392,180,,,,,,,,,,,,,,,
303,97,333,233,363,436,393,162,,,,,,,,,,,,,,,
304,374,334,290,364,370,394,158,,,,,,,,,,,,,,,
305,189,335,66,365,81,395,153,,,,,,,,,,,,,,,
306,60,336,32,366,108,396,357,,,,,,,,,,,,,,,
307,403,337,69,367,249,397,308,,,,,,,,,,,,,,,
308,80,338,370,368,393,398,187,,,,,,,,,,,,,,,
309,367,339,112,369,393,399,300,,,,,,,,,,,,,,,
310,163,340,162,370,95,400,365,,,,,,,,,,,,,,,
311,490,341,65,371,110,401,80,,,,,,,,,,,,,,,
312,269,342,365,372,436,402,192,,,,,,,,,,,,,,,
313,299,343,527,373,204,403,469,,,,,,,,,,,,,,,
314,74,344,465,374,429,404,126,,,,,,,,,,,,,,,
315,193,345,130,375,285,,,,,,,,,,,,,,,,,
316,295,346,45,376,33,,,,,,,,,,,,,,,,,
317,43,347,173,377,327,,,,,,,,,,,,,,,,,
318,91,348,97,378,49,,,,,,,,,,,,,,,,,
319,524,349,176,379,202,,,,,,,,,,,,,,,,,
320,636,350,548,380,337,,,,,,,,,,,,,,,,,
321,108,351,489,381,241,,,,,,,,,,,,,,,,,
322,46,352,39,382,508,,,,,,,,,,,,,,,,,
323,261,353,18,383,270,,,,,,,,,,,,,,,,,
324,45,354,130,384,198,,,,,,,,,,,,,,,,,
325,21,355,16,385,116,,,,,,,,,,,,,,,,,
326,55,356,524,386,65,,,,,,,,,,,,,,,,,
327,45,357,225,387,215,,,,,,,,,,,,,,,,,
328,361,358,30,388,79,,,,,,,,,,,,,,,,,
329,174,359,222,389,22,,,,,,,,,,,,,,,,,
330,61,360,642,390,150,,,,,,,,,,,,,,,,,
