0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,113,31,138,61,146,91,259,121,146,151,213,181,132,211,39,241,155
2,250,32,589,62,63,92,93,122,550,152,238,182,122,212,75,242,465
3,221,33,38,63,171,93,498,123,306,153,59,183,258,213,120,243,37
4,112,34,217,64,184,94,218,124,207,154,179,184,261,214,148,244,155
5,119,35,554,65,215,95,198,125,113,155,112,185,207,215,485,245,159
6,200,36,20,66,103,96,119,126,181,156,253,186,105,216,249,246,76
7,168,37,314,67,188,97,74,127,59,157,179,187,39,217,106,247,81
8,10,38,286,68,49,98,127,128,128,158,101,188,248,218,157,248,112
9,60,39,154,69,195,99,157,129,127,159,290,189,232,219,190,249,389
10,190,40,110,70,180,100,90,130,170,160,368,190,130,220,171,250,227
11,419,41,112,71,96,101,344,131,124,161,278,191,98,221,200,251,115
12,389,42,180,72,287,102,410,132,125,162,216,192,279,222,97,252,74
13,143,43,138,73,186,103,84,133,201,163,80,193,173,223,112,253,106
14,169,44,84,74,157,104,80,134,73,164,330,194,349,224,15,254,160
15,237,45,447,75,205,105,94,135,432,165,111,195,197,225,180,255,128
16,243,46,415,76,15,106,130,136,195,166,202,196,197,226,59,256,76
17,54,47,84,77,44,107,280,137,51,167,125,197,109,227,79,257,233
18,116,48,382,78,335,108,57,138,25,168,275,198,195,228,33,258,86
19,130,49,223,79,226,109,97,139,48,169,185,199,70,229,134,259,274
20,80,50,200,80,141,110,184,140,283,170,245,200,54,230,286,260,68
21,195,51,29,81,201,111,2,141,45,171,230,201,195,231,313,261,84
22,173,52,415,82,48,112,52,142,80,172,80,202,95,232,241,,
23,108,53,189,83,154,113,120,143,219,173,85,203,108,233,171,,
24,222,54,219,84,236,114,153,144,82,174,55,204,122,234,402,,
25,83,55,184,85,239,115,81,145,185,175,155,205,32,235,65,,
26,119,56,149,86,268,116,141,146,228,176,109,206,95,236,140,,
27,70,57,266,87,129,117,134,147,122,177,296,207,205,237,137,,
28,143,58,59,88,190,118,97,148,148,178,121,208,103,238,190,,
29,148,59,86,89,269,119,193,149,56,179,149,209,187,239,190,,
30,530,60,46,90,576,120,79,150,129,180,78,210,260,240,82,,
