0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,267,31,215,61,58,91,543,121,88,151,85,181,53,211,90,241,32,271,14,,
2,90,32,594,62,46,92,123,122,374,152,547,182,185,212,201,242,170,272,123,,
3,188,33,128,63,75,93,571,123,190,153,63,183,53,213,199,243,178,273,135,,
4,146,34,247,64,376,94,430,124,145,154,605,184,338,214,123,244,65,274,142,,
5,110,35,66,65,253,95,102,125,311,155,487,185,267,215,290,245,201,275,146,,
6,120,36,577,66,369,96,179,126,75,156,104,186,306,216,124,246,128,276,401,,
7,549,37,530,67,512,97,93,127,576,157,573,187,111,217,70,247,205,277,204,,
8,560,38,122,68,116,98,41,128,145,158,269,188,190,218,180,248,483,278,80,,
9,421,39,212,69,259,99,187,129,120,159,49,189,136,219,50,249,163,279,484,,
10,97,40,197,70,272,100,478,130,655,160,146,190,81,220,20,250,15,280,268,,
11,100,41,286,71,203,101,80,131,72,161,154,191,110,221,381,251,297,281,101,,
12,96,42,360,72,226,102,203,132,172,162,190,192,150,222,620,252,503,282,89,,
13,418,43,91,73,194,103,125,133,221,163,338,193,326,223,178,253,150,283,241,,
14,65,44,345,74,227,104,212,134,383,164,505,194,474,224,249,254,81,284,260,,
15,203,45,231,75,139,105,240,135,149,165,44,195,329,225,213,255,74,285,157,,
16,661,46,350,76,495,106,77,136,416,166,69,196,110,226,24,256,298,286,114,,
17,220,47,41,77,294,107,201,137,162,167,432,197,315,227,376,257,473,287,223,,
18,312,48,281,78,38,108,541,138,415,168,105,198,50,228,50,258,160,288,55,,
19,50,49,351,79,309,109,375,139,246,169,632,199,46,229,253,259,170,289,238,,
20,333,50,57,80,389,110,411,140,105,170,20,200,95,230,97,260,61,290,87,,
21,125,51,98,81,122,111,410,141,134,171,599,201,483,231,407,261,106,291,49,,
22,198,52,73,82,26,112,335,142,580,172,489,202,655,232,171,262,204,292,60,,
23,461,53,163,83,61,113,155,143,-6,173,183,203,165,233,80,263,371,293,203,,
24,126,54,379,84,111,114,66,144,227,174,257,204,252,234,585,264,90,294,15,,
25,66,55,168,85,520,115,519,145,369,175,369,205,427,235,304,265,337,295,170,,
26,163,56,25,86,85,116,124,146,605,176,44,206,84,236,137,266,60,296,361,,
27,83,57,65,87,156,117,149,147,172,177,224,207,297,237,272,267,91,297,131,,
28,311,58,98,88,276,118,180,148,355,178,226,208,343,238,235,268,335,298,269,,
29,330,59,93,89,99,119,398,149,165,179,160,209,360,239,123,269,168,299,144,,
30,109,60,14,90,193,120,563,150,531,180,275,210,40,240,482,270,414,300,125,,
Centre:,270202,VIDYA,SANKSAAR,INTERNATIONAL,PUBLIC,"SCHOOL,",MACHOHALLI,MAGADI,ROAD,MACHOHALLI,BEHIND,POOJA,"HOSPITAL,",BENGALURU-,"RURAL,",NEET,(UG),2024,Page,No.,2
KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,305,331,447,361,135,391,191,421,262,451,221,481,122,511,78,541,616,571,78,,
302,238,332,178,362,107,392,404,422,109,452,88,482,313,512,223,542,483,572,135,,
303,156,333,27,363,86,393,108,423,55,453,57,483,180,513,64,543,221,573,176,,
304,461,334,222,364,222,394,141,424,137,454,85,484,40,514,161,544,265,574,227,,
305,61,335,658,365,198,395,433,425,99,455,195,485,119,515,121,545,327,575,211,,
306,283,336,257,366,40,396,191,426,487,456,329,486,256,516,614,546,501,576,160,,
307,77,337,102,367,300,397,1,427,148,457,385,487,268,517,217,547,315,577,130,,
308,61,338,549,368,107,398,236,428,73,458,95,488,76,518,453,548,105,578,255,,
309,175,339,212,369,383,399,65,429,370,459,336,489,306,519,118,549,113,579,558,,
310,265,340,228,370,89,400,221,430,163,460,145,490,142,520,169,550,120,580,79,,
311,162,341,207,371,338,401,348,431,538,461,200,491,28,521,262,551,138,581,99,,
312,247,342,416,372,258,402,141,432,85,462,176,492,158,522,86,552,647,582,164,,
313,338,343,500,373,86,403,240,433,398,463,69,493,126,523,195,553,215,583,82,,
314,113,344,41,374,84,404,75,434,225,464,136,494,194,524,410,554,119,584,375,,
315,347,345,105,375,103,405,367,435,138,465,78,495,58,525,260,555,262,585,127,,
316,139,346,134,376,249,406,81,436,208,466,65,496,201,526,163,556,221,586,70,,
317,65,347,69,377,183,407,325,437,85,467,47,497,294,527,180,557,240,587,194,,
318,148,348,625,378,300,408,261,438,436,468,263,498,145,528,99,558,384,588,353,,
319,30,349,245,379,155,409,175,439,117,469,137,499,544,529,260,559,582,589,104,,
320,157,350,265,380,111,410,102,440,32,470,156,500,211,530,90,560,322,590,195,,
321,121,351,145,381,500,411,105,441,138,471,103,501,45,531,210,561,474,591,127,,
322,198,352,474,382,174,412,258,442,143,472,240,502,558,532,205,562,152,592,507,,
323,129,353,116,383,86,413,530,443,95,473,138,503,96,533,68,563,427,593,264,,
324,231,354,289,384,46,414,277,444,120,474,129,504,205,534,15,564,462,594,170,,
325,59,355,578,385,106,415,121,445,442,475,392,505,465,535,95,565,205,595,146,,
326,43,356,122,386,129,416,60,446,120,476,399,506,55,536,290,566,240,596,202,,
327,140,357,145,387,616,417,502,447,145,477,24,507,93,537,38,567,220,597,164,,
328,108,358,232,388,482,418,334,448,200,478,125,508,122,538,589,568,70,598,405,,
329,123,359,84,389,174,419,396,449,371,479,49,509,35,539,114,569,675,599,35,,
330,683,360,35,390,188,420,277,450,213,480,115,510,174,540,135,570,138,600,92,,
