0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,155,31,275,61,233,91,45,121,10,151,132,181,138,211,281
2,419,32,388,62,90,92,55,122,111,152,246,182,104,212,130
3,163,33,189,63,79,93,643,123,396,153,18,183,189,213,47
4,359,34,127,64,173,94,21,124,36,154,593,184,386,,
5,279,35,607,65,647,95,80,125,138,155,341,185,22,,
6,399,36,359,66,612,96,532,126,40,156,65,186,55,,
7,196,37,254,67,215,97,439,127,109,157,74,187,131,,
8,540,38,232,68,410,98,250,128,75,158,588,188,125,,
9,45,39,19,69,168,99,47,129,397,159,43,189,56,,
10,118,40,384,70,324,100,54,130,45,160,42,190,37,,
11,10,41,199,71,17,101,38,131,91,161,365,191,29,,
12,23,42,99,72,94,102,151,132,631,162,524,192,175,,
13,176,43,388,73,263,103,419,133,184,163,573,193,363,,
14,178,44,105,74,131,104,55,134,257,164,158,194,125,,
15,68,45,199,75,326,105,108,135,89,165,324,195,61,,
16,252,46,548,76,71,106,353,136,116,166,47,196,121,,
17,517,47,68,77,102,107,89,137,478,167,77,197,350,,
18,372,48,448,78,119,108,273,138,94,168,522,198,135,,
19,45,49,85,79,370,109,33,139,345,169,136,199,569,,
20,518,50,120,80,59,110,186,140,492,170,126,200,72,,
21,109,51,65,81,29,111,575,141,257,171,43,201,111,,
22,286,52,81,82,26,112,65,142,70,172,155,202,79,,
23,81,53,124,83,123,113,27,143,620,173,488,203,85,,
24,79,54,45,84,65,114,56,144,255,174,455,204,22,,
25,83,55,94,85,148,115,307,145,25,175,27,205,46,,
26,211,56,355,86,1,116,124,146,230,176,91,206,52,,
27,97,57,236,87,78,117,304,147,61,177,41,207,47,,
28,606,58,39,88,157,118,58,148,482,178,229,208,286,,
29,70,59,16,89,74,119,132,149,47,179,421,209,275,,
30,173,60,105,90,471,120,181,150,182,180,92,210,423,,
