0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,465,31,257,61,552,91,-2,121,131,151,83,181,353,211,196,241,85,271,291,,,,
2,260,32,404,62,76,92,193,122,265,152,117,182,140,212,422,242,156,272,59,,,,
3,472,33,484,63,55,93,180,123,97,153,450,183,544,213,538,243,183,273,120,,,,
4,637,34,512,64,81,94,105,124,451,154,102,184,346,214,615,244,469,274,197,,,,
5,75,35,380,65,627,95,95,125,250,155,303,185,173,215,141,245,143,275,174,,,,
6,116,36,155,66,499,96,163,126,96,156,90,186,636,216,293,246,345,276,39,,,,
7,86,37,352,67,405,97,103,127,666,157,342,187,57,217,434,247,359,277,690,,,,
8,131,38,120,68,245,98,80,128,229,158,145,188,114,218,666,248,434,278,396,,,,
9,481,39,314,69,8,99,134,129,516,159,198,189,47,219,384,249,581,279,235,,,,
10,374,40,224,70,84,100,211,130,262,160,257,190,383,220,225,250,100,280,384,,,,
11,79,41,268,71,181,101,98,131,63,161,143,191,562,221,61,251,110,281,114,,,,
12,235,42,60,72,125,102,138,132,234,162,245,192,326,222,637,252,555,282,272,,,,
13,291,43,134,73,403,103,401,133,215,163,529,193,138,223,287,253,241,283,89,,,,
14,607,44,548,74,362,104,498,134,528,164,175,194,73,224,177,254,108,284,41,,,,
15,138,45,8,75,327,105,331,135,96,165,306,195,419,225,99,255,232,285,590,,,,
16,510,46,270,76,149,106,282,136,502,166,225,196,151,226,110,256,55,286,58,,,,
17,562,47,183,77,171,107,86,137,310,167,371,197,74,227,351,257,30,287,-3,,,,
18,518,48,115,78,664,108,52,138,343,168,326,198,334,228,183,258,119,288,112,,,,
19,269,49,156,79,465,109,562,139,658,169,43,199,613,229,609,259,78,289,413,,,,
20,241,50,147,80,63,110,388,140,156,170,592,200,154,230,376,260,109,290,434,,,,
21,135,51,237,81,341,111,63,141,407,171,359,201,131,231,613,261,30,291,155,,,,
22,175,52,520,82,653,112,256,142,60,172,178,202,355,232,360,262,132,292,473,,,,
23,112,53,34,83,309,113,479,143,77,173,150,203,75,233,342,263,157,293,250,,,,
24,283,54,163,84,143,114,383,144,485,174,282,204,650,234,128,264,350,294,98,,,,
25,130,55,260,85,158,115,153,145,323,175,529,205,132,235,44,265,265,295,296,,,,
26,195,56,627,86,266,116,88,146,375,176,593,206,503,236,107,266,382,296,190,,,,
27,102,57,675,87,441,117,221,147,49,177,219,207,259,237,278,267,368,297,591,,,,
28,73,58,145,88,39,118,56,148,410,178,383,208,191,238,347,268,70,298,217,,,,
29,133,59,39,89,432,119,424,149,614,179,603,209,79,239,103,269,449,299,98,,,,
30,40,60,97,90,656,120,257,150,330,180,133,210,44,240,250,270,595,300,485,,,,
Centre:,390553,CV,RAMAN,VIGYAN,BHAWAN,EXAM,CENTER,"VMOU,",VARDHMAN,MAHAVEER,OPEN,UNIVERSITY,"CAMPUS,",RAWATRHATTA,"ROAD,","KOTA,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,84,,,,,,,,,,,,,,,,,,,,,,
302,521,,,,,,,,,,,,,,,,,,,,,,
303,27,,,,,,,,,,,,,,,,,,,,,,
304,125,,,,,,,,,,,,,,,,,,,,,,
305,612,,,,,,,,,,,,,,,,,,,,,,
306,153,,,,,,,,,,,,,,,,,,,,,,
307,144,,,,,,,,,,,,,,,,,,,,,,
308,50,,,,,,,,,,,,,,,,,,,,,,
309,326,,,,,,,,,,,,,,,,,,,,,,
310,242,,,,,,,,,,,,,,,,,,,,,,
311,270,,,,,,,,,,,,,,,,,,,,,,
312,251,,,,,,,,,,,,,,,,,,,,,,
313,180,,,,,,,,,,,,,,,,,,,,,,
314,203,,,,,,,,,,,,,,,,,,,,,,
315,199,,,,,,,,,,,,,,,,,,,,,,
316,394,,,,,,,,,,,,,,,,,,,,,,
317,234,,,,,,,,,,,,,,,,,,,,,,
318,244,,,,,,,,,,,,,,,,,,,,,,
319,116,,,,,,,,,,,,,,,,,,,,,,
320,609,,,,,,,,,,,,,,,,,,,,,,
321,91,,,,,,,,,,,,,,,,,,,,,,
322,656,,,,,,,,,,,,,,,,,,,,,,
323,370,,,,,,,,,,,,,,,,,,,,,,
324,30,,,,,,,,,,,,,,,,,,,,,,
325,318,,,,,,,,,,,,,,,,,,,,,,
326,267,,,,,,,,,,,,,,,,,,,,,,
327,130,,,,,,,,,,,,,,,,,,,,,,
328,53,,,,,,,,,,,,,,,,,,,,,,
329,63,,,,,,,,,,,,,,,,,,,,,,
330,44,,,,,,,,,,,,,,,,,,,,,,
